Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,VOO,549,0.0015667339274574932,0.015074186027050018,0.013507452058878969,24.078725456054553,,True
1,train,IVV,549,0.0015655925365093627,0.015074186027050018,0.0135085934498271,24.092272121459903,,True
2,train,SPY,549,0.001558159001320872,0.015074186027050018,0.01351602698501559,24.133486776933697,,True
3,train,VTI,549,0.001497519472257687,0.015074186027050018,0.013576666514078775,23.55299965360515,,True
4,train,QQQ,549,0.002209632014533427,0.015074186027050018,0.012864553971803036,17.95458910922934,,True
5,train,VEA,549,0.0006282969033566112,0.015074186027050018,0.014445889082979852,24.61034940113322,,True
6,train,VUG,549,0.001974645968126252,0.015074186027050018,0.013099540018210211,18.968897511286745,,True
7,train,GLD,549,0.0011816469915143346,0.015074186027050018,0.013892538994822129,19.73037065930369,,True
8,train,IEFA,549,0.0006187287836126943,0.015074186027050018,0.01445545720272377,24.181629667133322,,True
9,train,VTV,549,0.0011733601002093873,0.015074186027050018,0.013900825886127077,22.100628937353004,,True
10,validation,VOO,138,0.0017368728699891465,0.01843675971031189,0.016699887704158176,12.570483172938426,,True
11,validation,IVV,138,0.0017395334831182508,0.01843675971031189,0.01669722709102907,12.555269597687994,,True
12,validation,SPY,138,0.0017294723918472512,0.01843675971031189,0.01670728818230007,12.576425745584004,,True
13,validation,VTI,138,0.0017526875371518342,0.01843675971031189,0.016684073036995487,12.423384800012512,,True
14,validation,QQQ,138,0.00206149747406227,0.01843675971031189,0.016375263100085052,10.669593266896085,,True
15,validation,VEA,138,0.0024818445461383763,0.01843675971031189,0.015954916028008945,13.44227608022085,,True
16,validation,VUG,138,0.0017598064049430516,0.01843675971031189,0.01667695416920427,10.631001992882375,,True
17,validation,GLD,138,0.00497554177823274,0.01843675971031189,0.013461218795914581,7.412163333330776,,True
18,validation,IEFA,138,0.0021659243797910385,0.01843675971031189,0.01627083619435628,13.228317989733744,,True
19,validation,VTV,138,0.0017293268355770388,0.01843675971031189,0.016707433738570282,12.234190234251017,,True
20,all,VOO,687,0.0016009103089267337,0.01574963703751564,0.0141487273413368,27.026139553581597,,True
21,all,IVV,687,0.0016005326393216284,0.01574963703751564,0.014149105010941907,27.02925435771071,,True
22,all,SPY,687,0.0015925712981078302,0.01574963703751564,0.014157066352155705,27.074815768374016,,True
23,all,VTI,687,0.0015487759394416643,0.01574963703751564,0.01420086171082187,26.520625222129734,,True
24,all,QQQ,687,0.0021798757312946793,0.01574963703751564,0.013569761918968856,20.81254731721471,,True
25,all,VEA,687,0.0010006252508149571,0.01574963703751564,0.014749012399448577,28.023634831391643,,True
26,all,VUG,687,0.0019314904226833383,0.01574963703751564,0.013818147227580197,21.682277034247335,,True
27,all,GLD,687,0.0019437393940865907,0.01574963703751564,0.013805898256176945,20.606999295226974,,True
28,all,IEFA,687,0.0009295191653777765,0.01574963703751564,0.014820118484885758,27.540052530122964,,True
29,all,VTV,687,0.0012850390077504875,0.01574963703751564,0.014464598642513047,25.209976720863853,,True
