Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,549.0,0.013786541298031807,0.013516026549041271,0.013786541298031807,0.015074186027050018,0.013516026549041271,0.01366981491446495,0.013858841732144356,0.015074186027050018,0.01366981491446495,0.013858841732144356,0.0
validation,138.0,0.016639480367302895,0.016707289963960648,0.016639480367302895,0.01843675971031189,0.016707289963960648,0.01622018590569496,0.01623416319489479,0.01843675971031189,0.01622018590569496,0.01623416319489479,0.0
all,687.0,0.014359621331095695,0.014157066121697426,0.014359621331095695,0.01574963703751564,0.014157066121697426,0.014182116836309433,0.014335982501506805,0.01574963703751564,0.014182116836309433,0.014335982501506805,0.0
