Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,38.0,0.011011769063770771,-0.009808102622628212,-0.009850271046161652,0.012500671669840813,0.011053938418626785,0.010280006565153599,0.011280621401965618,-0.008361369371414185,-0.010582034476101398,-0.009581419639289379,0.17271684110164642
validation,10.0,0.0059750741347670555,0.005741304252296686,0.006608997937291861,0.00452073197811842,0.005107379052788019,0.006663388106971979,0.0074051618576049805,0.005154657177627087,0.007297313306480646,0.008039087057113647,0.15155205130577087
all,48.0,0.009962457232177258,-0.006568642798811197,-0.006421256810426712,0.010838184505701065,0.00981507170945406,0.009526544250547886,0.01047323364764452,-0.005545530468225479,-0.006857170257717371,-0.005910480860620737,0.16830752789974213
