Ticker,policy_weight
ASSET_01,0.0044258856
ASSET_02,0.71579427
ASSET_03,0.0044258856
ASSET_04,0.0044258856
ASSET_05,0.24879864
ASSET_06,0.0044258856
ASSET_07,0.0044258856
ASSET_08,0.0044258856
ASSET_09,0.0044258856
ASSET_10,0.0044258856
