Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,-22.60249340226198,-15.699505822258285,-11.151704330405321,-6.837575044117413,-6.431526408044062,0.0,10.363010466098784,-73.08581547318585
validation,15.551586649683415,12.458018944991485,9.993244264705682,4.741928683707831,5.645055380918141,0.0,9.093123078346247,39.29671084566031
all,-17.288184599260465,-11.904470095060125,-7.959734919729727,-5.039248442120301,-5.1829370137620465,0.0,10.098451673984526,-57.47302674391719
