Ticker,policy_weight
ASSET_01,0.088778295
ASSET_02,0.10127953
ASSET_03,0.096312545
ASSET_04,0.107367285
ASSET_05,0.102931015
ASSET_06,0.098117955
ASSET_07,0.09093941
ASSET_08,0.08408562
ASSET_09,0.13662332
ASSET_10,0.09356507
