Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.008616529405117035,-0.0011936081573367119,0.0118229566141963,0.0020006156992167234,0.17837397754192352
validation,52.0,0.010919461958110332,-0.005656138993799686,0.01390072237700224,-0.0026881361845880747,0.174595907330513
all,256.0,0.009084312245249748,0.0015444173477590084,0.012245003134012222,0.00469268998131156,0.053963951766490936
