Split,benchmark_component,equal_weight_component,restricted_random_component,markowitz_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.279487624305766,19.017716024622217,14.304415370017702,21.849903866769882,9.918008195681733,13.67882706186011,10.0,6.795519590377808,111.2528385528796
validation,21.826771813276245,15.927004799688383,11.767539877063777,24.073929804352016,9.03631606654003,13.181798065734794,10.0,6.891800612211227,98.92155981444401
all,28.79545267888067,18.67702320539115,14.039870428897945,22.532821856161824,9.863671752397082,14.178368462303572,10.0,6.815132349729538,111.2720760343027
