Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,86.0,0.02248188853263855,0.02205028012394905,0.020830068737268448,0.029115621000528336,0.023702099919319153,0.020061273127794266,0.020355524495244026,0.015149399638175964,0.027463801205158234,0.018409453332424164,0.018703704699873924,0.013497579842805862,0.11325865983963013
validation,22.0,0.009527641348540783,0.009235214442014694,0.010565368458628654,0.013878974132239819,0.008197486400604248,0.009847825393080711,0.009532004594802856,0.018812937662005424,0.014916702173650265,0.010885552503168583,0.010569732636213303,0.01985066570341587,0.11486334353685379
all,108.0,0.01984305866062641,0.019439803436398506,0.018739107996225357,0.026011858135461807,0.02054375596344471,0.017980756238102913,0.018150733783841133,0.015895675867795944,0.02490791119635105,0.016876807436347008,0.01704678311944008,0.014791727066040039,0.11358553916215897
