Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,38.0,0.007100727874785662,-0.0013120487565174699,0.00031594099709764123,0.013706963509321213,0.005472738295793533,0.006889252457767725,0.007255863398313522,0.006981733720749617,0.006922176107764244,0.00010446498345118016,0.0004710759094450623,0.00019694629008881748,0.05331173911690712
validation,10.0,0.0043989429250359535,0.0032393396832048893,0.002414579503238201,0.009465539827942848,0.005223703570663929,0.002022766973823309,-0.0008587121847085655,0.0044055818580091,0.007481175474822521,3.840327190118842e-05,-0.0028430758975446224,0.002421218203380704,0.031925976276397705
all,48.0,0.006537856068462133,-0.00036384290433488786,0.0007531573064625263,0.012823333032429218,0.005420856177806854,0.005875401198863983,0.005565326660871506,0.006445035338401794,0.007038634270429611,9.070212399819866e-05,-0.00021937240671832114,0.0006603362853638828,0.04885637015104294
