Index,universe_id,tickers,rebalance_date,forward_end,samples,selected_objective,weighted_reward,blended_excess_reward
31,31,"BF-B,CARR,CDNS,EXE,HAS,IBM,MCHP,PSX,USB,VRT",2022-12-30,2023-01-06,1,min_variance,0.006141259560380086,0.0061609745025634766
32,32,"ACGL,CARR,GOOG,HSIC,IBM,NTAP,PH,TAP,VST,WDC",2022-06-03,2022-06-10,1,mean_variance,0.014165800549400073,0.014163017272949219
33,33,"ACGL,APA,BIIB,FCX,IBM,LLY,NVR,PH,STE,XYL",2024-05-17,2024-05-24,1,mean_variance,0.009609055904473853,0.009630382061004639
34,34,"APO,BKR,EXE,GPN,LLY,PANW,PH,SBAC,TMO,VTR",2025-10-17,2025-10-24,1,equal_weight,-0.0018858401733091797,-0.0018749237060546875
35,35,"APA,BF-B,CDNS,EQIX,INTC,MSI,NVR,STE,TAP,WY",2022-04-22,2022-04-29,1,mean_variance,0.0020308066813439787,0.0020752549171447754
36,36,"ACGL,APA,APO,CDNS,NDAQ,SBAC,SJM,VRTX,WFC,WY",2025-08-29,2025-09-05,1,risk_parity,-0.0004701508342402136,-0.0004494786262512207
37,37,"APO,BKR,CPRT,IBM,IQV,OKE,PH,SATS,SJM,VTR",2025-07-11,2025-07-18,1,risk_parity,0.0018137284758016252,0.0018176436424255371
38,38,"AME,APP,BIIB,CDNS,CMS,ETR,HON,PH,RSG,VST",2023-03-17,2023-03-24,1,mean_variance,0.013283252130472689,0.013283252716064453
39,39,"ACGL,APO,BIIB,CHD,COR,GS,HCA,IBM,PANW,SWK",2024-09-13,2024-09-20,1,mean_variance,0.0029146516704568796,0.0029125213623046875
40,40,"CARR,EQIX,FCX,HSIC,MAR,MCHP,NCLH,SBAC,VRTX,YUM",2022-09-23,2022-09-30,1,mean_variance,0.01804951612839111,0.01804417371749878
41,41,"BR,CARR,GS,HON,IQV,NWSA,TRV,WDC,WFC,WY",2025-03-28,2025-04-04,1,min_variance,0.030513907396634524,0.03051203489303589
42,42,"CDNS,CPRT,HAS,NCLH,NDAQ,NTAP,SJM,TTD,VTR,WY",2024-12-27,2025-01-03,1,risk_parity,-0.00018746348878907813,-0.00018608570098876953
43,43,"BF-B,FSLR,MAR,MCHP,MSI,NDAQ,NWSA,OMC,PANW,VST",2023-07-14,2023-07-21,1,equal_weight,-0.001679236363623355,-0.0016722679138183594
44,44,"CARR,FTNT,KKR,LH,MDLZ,MSI,POOL,SATS,USB,VRT",2022-04-29,2022-05-06,1,min_variance,0.014363496876131249,0.01436394453048706
45,45,"APO,APP,AWK,BKR,GPN,IQV,RSG,TMO,TRV,VST",2026-02-20,2026-02-27,1,mean_variance,0.034876083295112464,0.034891486167907715
46,46,"AME,APP,EXE,HSIC,PAYX,PH,SJM,TAP,TMO,YUM",2023-12-01,2023-12-08,1,min_variance,0.007404773199583592,0.007401466369628906
47,47,"AWK,FITB,HON,HSIC,INTC,PH,PSX,RSG,TTD,VST",2025-10-24,2025-10-31,1,equal_weight,-0.001385293760793643,-0.0013338923454284668
48,48,"CDW,CMS,HON,IBM,LH,PAYX,TAP,VST,WDC,WFC",2024-11-22,2024-11-29,1,min_variance,0.0011651694723897074,0.0011698007583618164
49,49,"APO,BF-B,FITB,GS,HON,IBM,INTC,PSX,SATS,STE",2025-05-02,2025-05-09,1,risk_parity,-0.0017426125649793378,-0.0017322301864624023
50,50,"APO,CMS,CPRT,ETR,KKR,NCLH,NDAQ,PSA,WDC,WY",2025-03-28,2025-04-04,1,min_variance,0.057790757113234295,0.05779004096984863
51,51,"APP,GS,LLY,NDAQ,NI,NVR,PSA,RF,XYL,YUM",2022-11-11,2022-11-18,1,min_variance,0.02937715411126623,0.029378652572631836
52,52,"BR,FCX,GOOG,HON,KKR,NDAQ,NVR,PAYX,SBAC,USB",2023-07-28,2023-08-04,1,equal_weight,-0.0016230515690254272,-0.0016090869903564453
53,53,"ACGL,AME,CHD,GOOG,GPN,HAS,NI,TMO,VRTX,WDC",2024-01-05,2024-01-12,1,mean_variance,0.006063395596116637,0.006066679954528809
54,54,"ACGL,CARR,CHD,ETR,HCA,MAR,MCHP,MDLZ,PH,WFC",2024-02-23,2024-03-01,1,mean_variance,0.008882202582179968,0.008874177932739258
55,55,"ETR,IQV,KKR,NDAQ,NI,PANW,RSG,SWK,TTD,VST",2022-03-18,2022-03-25,1,mean_variance,0.011568439739684435,0.011628448963165283
56,56,"BIIB,CDNS,EXE,HAS,NDAQ,PSA,STE,USB,VST,WY",2024-05-03,2024-05-10,1,min_variance,0.010419194372301469,0.010458111763000488
57,57,"ES,FSLR,HON,INTC,SJM,STE,TRV,VRTX,WDC,WFC",2022-09-09,2022-09-16,1,mean_variance,0.039956974239272,0.0399509072303772
58,58,"APA,APO,APP,DHI,GPN,GS,HON,RSG,SWK,VTR",2025-03-07,2025-03-14,1,mean_variance,0.021141124680041,0.021153271198272705
59,59,"APO,BKR,EQIX,GPN,NVR,OMC,PANW,RF,TTD,VTR",2024-11-29,2024-12-06,1,mean_variance,0.006031765712036773,0.0060288310050964355
60,60,"APA,EQIX,ES,GS,HSIC,NDAQ,OKE,PAYX,TMO,WFC",2025-12-05,2025-12-12,1,min_variance,0.009359961247933228,0.009358644485473633
61,61,"BF-B,BKR,CMS,ESS,GPN,HCA,MAR,PANW,TAP,TMO",2025-03-07,2025-03-14,1,mean_variance,0.019883060078035496,0.019888639450073242
62,62,"BR,CARR,CMS,ETR,GS,LLY,MSI,PH,TRV,XYL",2023-08-04,2023-08-11,1,min_variance,0.024732075930772857,0.02474677562713623
63,63,"AME,AWK,BF-B,BIIB,BR,COR,FITB,GOOG,MDLZ,WFC",2026-02-13,2026-02-20,1,mean_variance,0.003967816768018831,0.003967225551605225
64,64,"ETR,GOOG,HAS,KKR,LMT,PAYX,TRV,TTD,USB,VTR",2023-10-06,2023-10-13,1,min_variance,0.021586009787955936,0.021582841873168945
65,65,"AME,COR,EQIX,EXE,FCX,FSLR,MCHP,NCLH,NTAP,SWK",2023-06-02,2023-06-09,1,equal_weight,-0.0019113764908664493,-0.0018862485885620117
66,66,"HON,IQV,MCHP,NDAQ,NI,POOL,PSA,SWK,VTR,XYL",2025-11-14,2025-11-21,1,mean_variance,0.009479584170297005,0.009479880332946777
67,67,"BIIB,CDW,FCX,FITB,HON,LMT,MAR,NVR,SATS,VTR",2023-08-04,2023-08-11,1,risk_parity,-9.333557938756538e-05,-7.593631744384766e-05
68,68,"APA,APO,APP,DHI,ESS,INTC,LMT,MCHP,SJM,VTR",2022-05-06,2022-05-13,1,equal_weight,-0.0023684186401187845,-0.002269268035888672
69,69,"COR,EQIX,EXE,HAS,HON,HSIC,KKR,NWSA,SJM,VST",2024-01-05,2024-01-12,1,mean_variance,0.001055576959115792,0.0010614395141601562
70,70,"APA,ES,FITB,HCA,HSIC,INTC,IQV,KKR,MCHP,SATS",2025-05-23,2025-05-30,1,min_variance,0.002526234394970951,0.002541184425354004
71,71,"APO,CPRT,ES,FITB,FSLR,LH,NVR,PH,SATS,VRTX",2022-10-28,2022-11-04,1,mean_variance,0.02145350634570612,0.021457314491271973
72,72,"ACGL,AME,APA,BF-B,BR,CDW,CMS,SJM,TMO,USB",2023-12-29,2024-01-05,1,min_variance,0.006412233599907491,0.0064103007316589355
73,73,"ACGL,CHD,ETR,IQV,MAR,NTAP,SATS,STE,WY,XYL",2022-07-29,2022-08-05,1,equal_weight,-0.0008900503245220129,-0.0008859038352966309
74,74,"BF-B,CDNS,GOOG,HON,MSI,PSA,STE,TMO,TTD,VST",2024-12-06,2024-12-13,1,min_variance,0.009647510731871997,0.00965273380279541
75,75,"AME,APA,AWK,EXE,GOOG,HAS,NCLH,POOL,RSG,STE",2024-01-19,2024-01-26,1,min_variance,0.0004246885479147181,0.00042891502380371094
76,76,"BKR,BR,CARR,CDNS,DHI,EXE,MSI,PANW,RSG,STE",2023-06-02,2023-06-09,1,mean_variance,0.0005861334305105765,0.0006415843963623047
77,77,"AME,BR,GS,LMT,MDLZ,MSI,NCLH,SWK,VRT,VST",2022-12-30,2023-01-06,1,equal_weight,-0.00285915202738687,-0.0028611421585083008
78,78,"APO,BR,COR,EXE,FTNT,HON,MDLZ,OKE,TAP,WFC",2024-05-31,2024-06-07,1,min_variance,0.008986057488529828,0.00898069143295288
79,79,"CHD,HAS,LLY,LMT,MCHP,MDLZ,OMC,PSA,PSX,VRT",2024-11-15,2024-11-22,1,mean_variance,0.010121262997754983,0.010141253471374512
80,80,"ACGL,APA,GOOG,HON,HSIC,IQV,LMT,RF,TMO,WDC",2026-01-02,2026-01-09,1,mean_variance,0.00269355347587217,0.0028322935104370117
81,81,"CHD,COR,ES,FSLR,OKE,TMO,TTD,USB,VST,WY",2023-11-17,2023-11-24,1,min_variance,0.007647453333177479,0.0076503753662109375
82,82,"BF-B,FTNT,GS,KKR,MAR,NVR,PH,POOL,SATS,WDC",2022-09-16,2022-09-23,1,min_variance,0.006470311493946953,0.006477415561676025
83,83,"ACGL,AME,BIIB,COR,CPRT,HON,INTC,POOL,WFC,XYL",2025-07-25,2025-08-01,1,min_variance,0.020216274170069656,0.02020961046218872
84,84,"ACGL,EXE,FSLR,GS,HCA,MCHP,MDLZ,MSI,NDAQ,NI",2024-09-13,2024-09-20,1,mean_variance,0.010135273981352338,0.01013171672821045
85,85,"AME,APO,BR,CDW,FCX,FITB,FTNT,OMC,PAYX,WFC",2024-12-27,2025-01-03,1,mean_variance,0.003273185704405304,0.0032809972763061523
86,86,"APP,CHD,CMS,ES,IBM,IQV,KKR,LMT,VRTX,YUM",2022-06-10,2022-06-17,1,mean_variance,0.021418447554481166,0.021411657333374023
87,87,"BKR,CARR,DHI,ES,EXE,FITB,INTC,NI,SATS,STE",2023-05-12,2023-05-19,1,equal_weight,-0.0021955046879738034,-0.002185821533203125
88,88,"AWK,CARR,DHI,FCX,HAS,IBM,MCHP,MDLZ,TMO,VRT",2025-04-11,2025-04-17,1,mean_variance,0.002181672199359138,0.002180337905883789
89,89,"AWK,BKR,CDNS,EQIX,GPN,HSIC,MAR,NCLH,PSX,STE",2025-07-18,2025-07-25,1,mean_variance,0.013364863969248334,0.013370513916015625
90,90,"APO,BR,COR,EQIX,HCA,MSI,PAYX,PSX,USB,XYL",2023-11-17,2023-11-24,1,mean_variance,0.00817960580374729,0.008174896240234375
91,91,"APP,CARR,CHD,EQIX,HON,NCLH,PANW,SWK,TAP,TTD",2025-06-06,2025-06-13,1,min_variance,0.015482328287085928,0.015479326248168945
92,92,"ACGL,APA,AWK,CDNS,EXE,FSLR,LMT,RF,TAP,TRV",2025-08-08,2025-08-15,1,equal_weight,-0.0021655755794916416,-0.0021675825119018555
93,93,"BF-B,BR,CDNS,CHD,FSLR,IQV,STE,USB,VTR,YUM",2023-09-01,2023-09-08,1,mean_variance,0.004691965357161961,0.004693031311035156
94,94,"ACGL,AWK,BKR,CDNS,FITB,IQV,NDAQ,TAP,TTD,WY",2025-10-31,2025-11-07,1,min_variance,0.025521642313242863,0.02551710605621338
95,95,"CDNS,GOOG,IBM,PANW,PSX,SBAC,SJM,VRT,XYL,YUM",2023-03-31,2023-04-06,1,min_variance,0.014245266862108806,0.014243364334106445
96,96,"COR,CPRT,EXE,IBM,MAR,NCLH,PANW,PSA,SATS,VRT",2023-01-13,2023-01-20,1,equal_weight,-0.0015680314729029426,-0.0015619993209838867
97,97,"BR,CDNS,GPN,HCA,HON,LLY,NVR,PSX,RSG,VTR",2024-11-29,2024-12-06,1,equal_weight,-0.002088839351789571,-0.002086937427520752
98,98,"AWK,GOOG,INTC,LMT,MDLZ,MSI,NDAQ,NI,VST,WDC",2024-09-20,2024-09-27,1,mean_variance,0.004818016601438951,0.004813075065612793
99,99,"ESS,IBM,MAR,OMC,PAYX,PH,RF,STE,VTR,WDC",2022-08-12,2022-08-19,1,mean_variance,0.027810759804562456,0.02780693769454956
100,100,"CDNS,FTNT,GPN,LLY,MAR,MSI,PANW,POOL,STE,VRT",2025-07-25,2025-08-01,1,min_variance,0.009731507490940266,0.0098341703414917
101,101,"BF-B,BR,CARR,EQIX,FITB,NWSA,OKE,PANW,PSA,RSG",2022-11-18,2022-11-25,1,mean_variance,0.0011362027645619728,0.0011392831802368164
102,102,"BR,CHD,EQIX,ETR,NWSA,PAYX,SATS,TMO,WY,YUM",2025-06-06,2025-06-13,1,min_variance,0.00025985058410567794,0.0002720952033996582
103,103,"ESS,LLY,MSI,NI,OKE,PSA,PSX,TRV,VRTX,WDC",2022-01-21,2022-01-28,1,min_variance,0.020381437360973226,0.020374059677124023
104,104,"AME,GS,HAS,LLY,NTAP,PANW,TMO,VST,WDC,XYL",2025-05-30,2025-06-06,1,mean_variance,0.021423927803101095,0.021421432495117188
105,105,"ES,FSLR,HCA,HON,INTC,NDAQ,NWSA,RSG,SBAC,VST",2025-05-09,2025-05-16,1,equal_weight,-0.0013463746383797761,-0.0013414621353149414
106,106,"BIIB,CPRT,EQIX,INTC,IQV,NI,NTAP,PAYX,PH,WY",2025-05-02,2025-05-09,1,mean_variance,0.007702003951406929,0.007699728012084961
107,107,"ACGL,CHD,COR,ESS,ETR,GPN,MDLZ,NI,RSG,SWK",2024-11-01,2024-11-08,1,mean_variance,0.02024798385091193,0.020243287086486816
108,108,"BKR,COR,EXE,GS,IBM,MDLZ,PAYX,VST,WDC,WFC",2024-01-12,2024-01-19,1,mean_variance,0.029068830561002828,0.029068589210510254
109,109,"AWK,CARR,ES,ETR,KKR,MSI,RSG,TRV,USB,VTR",2025-01-03,2025-01-10,1,min_variance,0.010265994090728451,0.010261297225952148
110,110,"ACGL,EQIX,EXE,HAS,IQV,KKR,LMT,OKE,OMC,SBAC",2023-03-17,2023-03-24,1,min_variance,0.003941951526215894,0.003949165344238281
111,111,"APP,BKR,CHD,CPRT,EXE,FCX,HSIC,INTC,USB,VST",2025-05-02,2025-05-09,1,mean_variance,0.005681025588203157,0.005744338035583496
112,112,"CHD,DHI,FITB,GS,HAS,PH,PSA,PSX,SJM,TMO",2024-05-17,2024-05-24,1,mean_variance,0.0009484297969942393,0.0009643435478210449
113,113,"ACGL,APP,AWK,CDNS,DHI,ETR,EXE,FCX,LLY,WFC",2023-12-22,2023-12-29,1,min_variance,0.0015873040246034138,0.0015891790390014648
114,114,"AME,APP,CDNS,CDW,ESS,FITB,MSI,PSX,SWK,TAP",2024-03-01,2024-03-08,1,mean_variance,0.0020521123325054538,0.002048969268798828
115,115,"COR,EQIX,FCX,KKR,LH,MAR,PH,POOL,PSX,WFC",2024-06-07,2024-06-14,1,mean_variance,0.003371739460546796,0.0034056901931762695
116,116,"APO,APP,BF-B,BKR,CDW,CHD,FITB,PAYX,SWK,WFC",2022-03-11,2022-03-18,1,equal_weight,-0.0011912982969139031,-0.0011876821517944336
117,117,"CHD,COR,GPN,INTC,STE,SWK,TRV,VRT,VST,VTR",2022-08-12,2022-08-19,1,mean_variance,0.01432886487570173,0.014333963394165039
118,118,"APA,GPN,IQV,LMT,MCHP,PANW,PAYX,SBAC,VRTX,WDC",2023-01-27,2023-02-03,1,equal_weight,-0.0011490360610461787,-0.0011262893676757812
119,119,"BIIB,CDW,EQIX,ETR,FTNT,HAS,MCHP,PAYX,RF,SATS",2022-07-08,2022-07-15,1,equal_weight,-0.0015433077172008506,-0.0015425682067871094
120,120,"ACGL,APP,COR,FTNT,NCLH,OKE,RSG,SBAC,TRV,VST",2023-11-24,2023-12-01,1,equal_weight,-0.0009921837255158455,-0.0009857416152954102
121,121,"APP,COR,FCX,FITB,HSIC,INTC,MSI,PAYX,WFC,WY",2024-11-08,2024-11-15,1,mean_variance,0.03100872918803798,0.03100663423538208
122,122,"AWK,BR,CDW,CHD,ES,FITB,FTNT,GPN,NTAP,STE",2024-10-18,2024-10-25,1,equal_weight,-0.0007217429348768698,-0.0007203817367553711
123,123,"APA,APP,BIIB,BKR,BR,OMC,POOL,PSA,SJM,TRV",2024-01-12,2024-01-19,1,mean_variance,0.024066198047668873,0.024068832397460938
124,124,"APO,APP,CARR,CPRT,HCA,HSIC,LH,NVR,PSX,VTR",2025-08-22,2025-08-29,1,mean_variance,0.012426605772945815,0.01242220401763916
125,125,"EXE,FCX,HAS,IQV,KKR,LLY,POOL,USB,WDC,XYL",2024-05-31,2024-06-07,1,mean_variance,0.014161769904262803,0.01417917013168335
126,126,"APA,BIIB,CHD,GPN,NCLH,PANW,RF,STE,USB,WY",2022-05-13,2022-05-20,1,equal_weight,-0.003930145607906872,-0.003923535346984863
127,127,"ESS,FITB,GPN,HAS,IBM,IQV,MSI,OKE,POOL,VTR",2025-04-11,2025-04-17,1,mean_variance,0.025613842085335584,0.0256119966506958
128,128,"BF-B,CDW,EXE,FTNT,HAS,LH,PH,TTD,WDC,WY",2024-06-14,2024-06-21,1,mean_variance,0.0076732180077957015,0.0076868534088134766
129,129,"APP,BIIB,CHD,MSI,NWSA,OKE,TAP,TRV,WDC,WFC",2024-09-20,2024-09-27,1,mean_variance,-0.00025969518010695073,-0.0002262592315673828
130,130,"APA,BF-B,CDW,FTNT,MCHP,NVR,PSX,TMO,VST,WFC",2024-05-31,2024-06-07,1,min_variance,0.009196673394740215,0.009187281131744385
131,131,"APP,ETR,FCX,GPN,MSI,STE,SWK,TAP,VTR,WFC",2024-05-17,2024-05-24,1,mean_variance,0.01026677242843856,0.010303854942321777
132,132,"AWK,CMS,NDAQ,PSX,STE,TRV,USB,VRTX,WDC,WFC",2022-06-03,2022-06-10,1,mean_variance,0.014613088596053422,0.014609575271606445
133,133,"DHI,GS,HSIC,LMT,NDAQ,PAYX,USB,VRTX,VST,WDC",2024-05-24,2024-05-31,1,mean_variance,0.001763226843557788,0.0018259882926940918
134,134,"AME,AWK,ESS,EXE,LMT,MAR,NWSA,PAYX,SWK,VST",2025-05-23,2025-05-30,1,equal_weight,-0.0011732477603788529,-0.0011614561080932617
135,135,"APA,BR,DHI,INTC,LMT,MDLZ,MSI,POOL,VST,VTR",2023-04-28,2023-05-05,1,min_variance,0.0034465085247609223,0.003461778163909912
136,136,"BF-B,CMS,CPRT,ES,GS,HCA,NDAQ,RSG,TMO,WDC",2024-08-02,2024-08-09,1,mean_variance,0.012309731562431172,0.012347936630249023
137,137,"APA,APO,CMS,FSLR,GOOG,IQV,LLY,OMC,VTR,WDC",2022-02-25,2022-03-04,1,mean_variance,0.027297312985802888,0.027293920516967773
138,138,"ACGL,APP,BKR,ETR,PAYX,SATS,SWK,TAP,TMO,VTR",2023-06-30,2023-07-07,1,mean_variance,0.0022988459318814105,0.002319812774658203
139,139,"APP,CDW,COR,EXE,FITB,HON,POOL,SBAC,VRTX,VST",2023-11-17,2023-11-24,1,min_variance,0.003661710452727413,0.003663182258605957
140,140,"BR,GPN,LH,NI,NWSA,RSG,STE,VST,VTR,YUM",2026-03-13,2026-03-20,1,equal_weight,-0.0017372629023479293,-0.001738905906677246
141,141,"COR,HAS,HCA,INTC,IQV,OMC,PSA,TRV,TTD,WY",2022-12-09,2022-12-16,1,mean_variance,0.007173276927023406,0.007222592830657959
142,142,"APA,BF-B,CMS,FSLR,HON,NI,OMC,PH,SJM,TTD",2023-03-17,2023-03-24,1,mean_variance,0.0025049971856154533,0.0025615692138671875
143,143,"APO,CDW,DHI,GPN,MDLZ,NI,SJM,TMO,VRTX,WY",2023-10-06,2023-10-13,1,min_variance,0.0012943883633930557,0.0013085603713989258
144,144,"COR,LH,NCLH,NI,NTAP,OMC,PSX,SATS,TMO,WDC",2026-03-27,2026-04-02,1,mean_variance,0.005717061321928808,0.005744338035583496
145,145,"BR,FSLR,GPN,HCA,MDLZ,NCLH,RSG,SJM,TTD,WDC",2025-08-22,2025-08-29,1,mean_variance,-0.0001865555004203172,-0.00016182661056518555
146,146,"CHD,CPRT,HAS,PAYX,PH,POOL,PSX,SATS,TRV,VST",2022-03-04,2022-03-11,1,mean_variance,0.0008753633256810456,0.0009104013442993164
147,147,"BIIB,ESS,HCA,HSIC,IQV,KKR,LLY,TAP,VRTX,VST",2023-01-06,2023-01-13,1,equal_weight,-0.0023630199520547376,-0.002347230911254883
148,148,"AME,APO,EXE,INTC,KKR,MDLZ,PSA,TTD,VRT,XYL",2025-07-03,2025-07-11,1,equal_weight,-0.0024898894427002093,-0.002473294734954834
149,149,"CMS,FCX,GOOG,HON,IBM,NCLH,NI,PANW,PSA,SJM",2022-04-08,2022-04-14,1,mean_variance,-0.0011792150666888807,-0.0011757612228393555
150,150,"APO,DHI,FTNT,INTC,IQV,KKR,MAR,NI,PH,PSA",2025-08-29,2025-09-05,1,mean_variance,0.01105791750280137,0.01105964183807373
151,151,"BIIB,BKR,CDW,COR,ESS,MCHP,PANW,SJM,STE,VTR",2023-03-24,2023-03-31,1,equal_weight,-0.002329752249990396,-0.002327442169189453
152,152,"CDW,CHD,GOOG,KKR,OKE,PANW,PSA,SATS,STE,WY",2025-11-28,2025-12-05,1,mean_variance,0.014686101639928895,0.014688730239868164
153,153,"AWK,CARR,EQIX,HCA,IQV,NCLH,NWSA,PSX,RF,SATS",2023-04-06,2023-04-14,1,mean_variance,0.012228740288917801,0.012228012084960938
154,154,"CDW,CHD,DHI,ES,FSLR,FTNT,HAS,INTC,POOL,VRTX",2023-11-10,2023-11-17,1,equal_weight,-0.002234206522370475,-0.002226114273071289
155,155,"APP,DHI,ETR,GOOG,MAR,NVR,RF,SBAC,TMO,VTR",2024-11-01,2024-11-08,1,mean_variance,0.11732125276938134,0.11731982231140137
156,156,"GOOG,HCA,IQV,LH,MDLZ,RSG,SATS,STE,TRV,YUM",2022-07-22,2022-07-29,1,equal_weight,-0.0020777161551802886,-0.00206756591796875
157,157,"BKR,EQIX,HON,LMT,NTAP,PH,POOL,SJM,VST,WFC",2024-05-24,2024-05-31,1,min_variance,0.0012369077814343647,0.0012476444244384766
158,158,"BR,CDNS,ESS,EXE,HAS,NI,NWSA,POOL,SJM,STE",2024-03-01,2024-03-08,1,equal_weight,-0.002844521638712724,-0.0028432607650756836
159,159,"APP,CMS,COR,HCA,NI,PAYX,PSX,TAP,VRTX,XYL",2025-05-09,2025-05-16,1,equal_weight,-0.0017830795625356785,-0.0017731189727783203
160,160,"CARR,EQIX,EXE,HSIC,OMC,POOL,STE,TAP,VRTX,WY",2026-04-02,2026-04-08,1,equal_weight,-0.0016556665992826247,-0.0016518831253051758
