Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.99999999999539,19.999999999996163,14.99999999999724,9.99999999999954,14.999988786740305,10.0,0.0,99.99998878672864
validation,30.0,20.0,15.0,10.0,14.432184990765741,10.0,0.0,99.43218499076573
all,29.999999999999304,19.999999999999435,14.999999999999604,9.999999999999925,14.999860523622342,10.0,0.0,99.99986052362061
