Ticker,policy_weight
ASSET_01,0.05006667
ASSET_02,0.111463055
ASSET_03,0.12987046
ASSET_04,0.13931245
ASSET_05,0.14095767
ASSET_06,0.11346545
ASSET_07,0.05642791
ASSET_08,0.055326678
ASSET_09,0.08216984
ASSET_10,0.12093974
