Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.008616529405117035,-0.004379482939839363,0.0118229566141963,-0.001185259665362537,0.17877790331840515
validation,52.0,0.010919461958110332,-0.003317640395835042,0.01390072237700224,-0.0003496374120004475,0.1757020503282547
all,256.0,0.009084312245249748,0.0014530320186167955,0.012245003134012222,0.004601304419338703,0.05318651348352432
