Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.3493568832967795,-0.6666113786837634,2.0159682678241357,0.005589435835752417,-13.627674420674643,0.008616529405117035,3.800555714406073e-05,0.010919461958110332,3.965084397350438e-05,0.6538956403497245,0.258058393248631,False
2,0.70783457978099,-0.5568707497680888,1.2647053435737012,0.0054738079015092525,-13.368860805735869,0.008616529405117035,5.419113949756138e-05,0.010919461958110332,0.00011054827336920425,0.9978571543893088,0.16152986337280537,False
3,0.43938922297720817,-0.45186761080050003,0.8912568337777081,0.005393262167333388,-13.138367596794577,0.008616529405117035,0.0001109861841541715,0.010919461958110332,0.00027384093846194446,0.9686929159316089,0.16863503839508467,False
4,0.23750708266800524,-0.48350854013480393,0.7210156228028092,0.005362691531213475,-13.016334178400975,0.008616529405117035,0.00014778475451748818,0.010919461958110332,0.0003907520149368793,0.8365867232281295,0.2033639095302565,False
5,0.12214314703847848,-0.4596878033058316,0.5818309456694359,0.005308372552926634,-12.986584663391113,0.008616529405117035,0.00019519323541317135,0.010919461958110332,0.0005927406600676477,1.0441743836409263,0.15066446847295725,False
6,0.08170321408440084,-0.41975413628068625,0.5014573499268177,0.0052022797274677195,-13.068967557420917,0.008616529405117035,0.0002840786473825574,0.010919461958110332,0.0009412318468093872,1.063809949886466,0.1462129563665553,False
7,0.017293310925072313,-0.5082925554437965,0.5255858665880035,0.0050149246155485215,-13.317445960699343,0.008616529405117035,0.0004335738194640726,0.010919461958110332,0.0008629572112113237,0.8844166128415637,0.1903109886245358,False
8,0.021609716263471867,-0.40102888789831426,0.4226386041617861,0.004927106502958957,-13.277238453135771,0.008616529405117035,0.0004532991733867675,0.010919461958110332,0.0012989434180781245,1.250291612141248,0.10844975674091276,False
9,0.01639313002427419,-0.5846067228737999,0.6009998528980741,0.004924472905330214,-13.230694209828096,0.008616529405117035,0.00040314390207640827,0.010919461958110332,0.0011147730983793736,1.2480172438934756,0.10886218115031425,False
10,-0.04279678534058964,-0.5478811643871606,0.505084379046571,0.0048451065314093645,-13.50831875146604,0.008616529405117035,0.000582162057980895,0.010919461958110332,0.0012432680232450366,1.129066408016808,0.1320763830129456,False
11,-0.06628067119448793,-0.5372753715982624,0.4709947004037745,0.004873967537765994,-13.289474356408213,0.008616529405117035,0.0006267343414947391,0.010919461958110332,0.00124078756198287,1.176347305112641,0.12245891434354055,False
12,-0.0743052860101064,-0.3938606194421357,0.3195553334320293,0.0048720592760718336,-13.308890529707366,0.008616529405117035,0.0007306968327611685,0.010919461958110332,0.001543457736261189,1.2628666456204802,0.10619032964234848,False
13,-0.08922574479205936,-0.4526855177154728,0.36345977292341347,0.004788471111918197,-13.400520044214586,0.008616529405117035,0.0006739099626429379,0.010919461958110332,0.0011021700920537114,1.1647483938468988,0.12477011626223249,False
14,-0.11294759605445114,-0.5067997119005989,0.3938521158461477,0.0047436539293723365,-13.49091458788105,0.008616529405117035,0.0007268958725035191,0.010919461958110332,0.0016683294670656323,1.2669140002743133,0.10547061680025528,False
15,-0.1181761248438966,-0.43677450745713475,0.31859838261323814,0.004746879720329947,-13.584951980441224,0.008616529405117035,0.0006650367868132889,0.010919461958110332,0.0016110894503071904,1.1850544878954317,0.12074435735851859,False
16,-0.09714293655227213,-0.4039723709517834,0.3068294343995113,0.004801397193588463,-13.201307988634296,0.008616529405117035,0.0007088388665579259,0.010919461958110332,0.001805068226531148,1.1017042947811484,0.1378812754544218,False
17,-0.10424249546200622,-0.5534904488161498,0.44924795335414364,0.004778898581314613,-13.18930268755146,0.008616529405117035,0.0007750517688691616,0.010919461958110332,0.0005543346633203328,0.7034737034157238,0.2424799731955604,False
18,-0.0875330836165185,-0.2905833557540295,0.203050272137511,0.0048576348242076,-13.262749372744093,0.008616529405117035,0.000588849768973887,0.010919461958110332,0.0010308439377695322,1.181242769280291,0.1214927813583348,False
19,-0.08656703870670468,-0.7222735426005196,0.6357065038938149,0.0047436327783062174,-13.57732718598609,0.008616529405117035,0.0008601131266914308,0.010919461958110332,0.0011051411274820566,0.9170695728453986,0.18171134562914787,False
20,-0.1766717317057591,-0.4330478380708134,0.25637610636505426,0.0047921972057106445,-13.252771545858945,0.008616529405117035,0.0009688831632956862,0.010919461958110332,0.0013969701249152422,1.1555684040352718,0.12662144976578008,False
21,-0.1881103609122482,-0.5378850739376217,0.34977471302537355,0.004538388210622703,-13.686631969377107,0.008616529405117035,0.0011979370610788465,0.010919461958110332,0.0015510136727243662,0.8910412386848001,0.1885457809093258,False
22,-0.1738523215639825,-0.44842752989600687,0.27457520833202437,0.004604284861581582,-13.318630050210391,0.008616529405117035,0.001208868925459683,0.010919461958110332,0.0027600915636867285,1.3586362612559688,0.09012051041270225,False
23,0.0006061243075950473,-0.45127937606736723,0.4518855003749623,0.004652753974511928,-13.626393636067709,0.008616529405117035,0.0010536268819123507,0.010919461958110332,0.0030199289321899414,1.4101244314189703,0.08228643794633768,True
24,-0.14877754303754545,-0.4489881694316864,0.300210626394141,0.00452460134036693,-13.661364817151837,0.008616529405117035,0.0010352018289268017,0.010919461958110332,0.0026650314684957266,1.1988891929165653,0.1180560228879237,False
25,-0.11405997241244596,-0.651265982319327,0.5372060099068809,0.004539929102083631,-13.38939956590241,0.008616529405117035,0.0011700412724167109,0.010919461958110332,0.0012591412523761392,0.8758083347480093,0.1926203228897782,False
26,-0.12191978564449385,-0.35664233799074213,0.23472255234624825,0.004515733976172758,-13.549794645870433,0.008616529405117035,0.0010642835404723883,0.010919461958110332,0.002395021263509989,1.4397422046663721,0.07802535503297131,False
27,-0.16413828496839486,-0.5160476319930133,0.3519093470246184,0.004570968796079065,-14.026608485801548,0.008616529405117035,0.0009279940859414637,0.010919461958110332,0.0019546987023204565,1.0648537514987693,0.1459788916083068,False
28,-0.18645516680736168,-0.4685080659155752,0.2820528991082135,0.0046461465056328215,-13.239954480937882,0.008616529405117035,0.0012764381244778633,0.010919461958110332,0.0019056315068155527,1.1805000536450938,0.12163900225913735,False
29,-0.18907523388956107,-0.46336592354026496,0.27429068965070386,0.004375234063641697,-14.052419325884651,0.008616529405117035,0.001254508038982749,0.010919461958110332,0.0016354391118511558,0.9854486601502593,0.16452798080149034,False
30,-0.2026251332432616,-0.489092092888028,0.28646695964476643,0.0044389552637642505,-13.430872505786372,0.008616529405117035,0.0014455196214839816,0.010919461958110332,0.001358341658487916,0.8560949444942291,0.1979748896478149,False
