Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,35.0,0.1051168292760849,0.10383743792772293,0.1051168292760849,0.10825276374816895,0.10383743792772293,0.10553917288780212,0.10547416657209396,0.10825276374816895,0.10553917288780212,0.10547416657209396,0.0
validation,9.0,0.12802870571613312,0.12833185493946075,0.12802870571613312,0.12362880259752274,0.12833185493946075,0.1283976435661316,0.12906894087791443,0.12362880259752274,0.1283976435661316,0.12906894087791443,0.0
all,44.0,0.10980332642793655,0.10884764790534973,0.10980332642793655,0.11139785498380661,0.10884764790534973,0.11021475493907928,0.11030036956071854,0.11139785498380661,0.11021475493907928,0.11030036956071854,0.0
