Ticker,policy_weight
ASSET_01,0.007370909
ASSET_02,0.6308413
ASSET_03,0.007370909
ASSET_04,0.007370909
ASSET_05,0.007370909
ASSET_06,0.007370909
ASSET_07,0.31019142
ASSET_08,0.007370909
ASSET_09,0.007370909
ASSET_10,0.007370909
