Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,-10.157232079995593,0.0,0.0,1.3574793574768824,-2.3776135401788063,0.0,10.72238892316818,-21.8997551858657
validation,1.6800301890381448,0.0,0.0,4.842727494203739,0.2155705847944773,0.0,10.839499533176419,-4.101171265140057
all,-2.412856172764882,0.0,0.0,3.843058599013178,-0.879374204718633,0.0,8.20954978466034,-7.658721563130676
