Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,2.0,0.14682140946388245,0.14860904216766357,0.14682140946388245,0.11959832906723022,0.14860904216766357,0.15152481198310852,0.14980259537696838,0.11959832906723022,0.15152481198310852,0.14980259537696838,0.0
validation,1.0,0.18851009011268616,0.19476163387298584,0.18851009011268616,0.20841610431671143,0.19476163387298584,0.18370485305786133,0.1732618808746338,0.20841610431671143,0.18370485305786133,0.1732618808746338,0.0
all,3.0,0.16071763634681702,0.163993239402771,0.16071763634681702,0.14920425415039062,0.163993239402771,0.16225148737430573,0.1576223522424698,0.14920425415039062,0.16225148737430573,0.1576223522424698,0.0
