Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,188.0,0.05265738442540169,0.052487440407276154,0.05265738442540169,0.05376667156815529,0.052487440407276154,0.052553579211235046,0.05259834975004196,0.05376667156815529,0.052553579211235046,0.05259834975004196,0.0
validation,48.0,0.06095467507839203,0.06127585098147392,0.06095467507839203,0.06026250123977661,0.06127585098147392,0.06057952716946602,0.061221133917570114,0.06026250123977661,0.06057952716946602,0.061221133917570114,0.0
all,236.0,0.05434497073292732,0.05427492409944534,0.05434497073292732,0.0550878569483757,0.05427492409944534,0.05418597161769867,0.054352134466171265,0.0550878569483757,0.05418597161769867,0.054352134466171265,0.0
