Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.998343703386386,19.998910310849467,14.99919001865883,9.999572528703217,14.99999114382056,10.0,0.0,99.99600770541846
validation,29.999714374885233,19.999781129909145,14.99985561601064,9.999883401459858,14.998823673663882,10.0,0.0,99.99805819592875
all,29.998841535161688,19.99921382785576,14.999429643369757,9.999671789545832,14.999999425843214,10.0,0.0,99.99715622177624
