Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,510.0,0.07971446961164474,0.07966380566358566,0.07971446961164474,0.081391841173172,0.07966380566358566,0.07936758548021317,0.07949743419885635,0.081391841173172,0.07936758548021317,0.07949743419885635,0.0
validation,128.0,0.09843811392784119,0.09841746836900711,0.09843811392784119,0.09985823184251785,0.09841746836900711,0.09823131561279297,0.09807957708835602,0.09985823184251785,0.09823131561279297,0.09807957708835602,0.0
all,638.0,0.08347094804048538,0.08342629671096802,0.08347094804048538,0.08509669452905655,0.08342629671096802,0.0831521600484848,0.08322551101446152,0.08509669452905655,0.0831521600484848,0.08322551101446152,0.0
