Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999992778274837,19.999994891675453,14.999996266963773,9.999998296177065,14.999999994583174,10.0,0.0,99.99998222767431
validation,29.999999830285653,19.999999882565366,14.999999909210148,9.999999957591376,14.987929150100808,10.0,0.0,99.98792872975335
all,29.999996597209872,19.999997603624983,14.999998228890895,9.999999187871024,14.999999990156002,10.0,0.0,99.99999160775278
