Ticker,policy_weight
VOO,0.10000556
IVV,0.100002326
SPY,0.10000446
VTI,0.10000086
QQQ,0.100019634
VEA,0.099992864
VUG,0.100020126
GLD,0.0999942
IEFA,0.099998936
VTV,0.099961035
