Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,836.0,0.01484735868871212,-0.0005570323555730283,0.0002827154821716249,0.019529197365045547,0.014007612131536007,0.014579088427126408,0.014588341116905212,0.004964552819728851,1.444549980078591e-05,2.369741014263127e-05,0.13843859732151031
validation,209.0,0.020131001248955727,0.0017963850405067205,0.0015058788703754544,0.02586926706135273,0.020421506837010384,0.01883985660970211,0.018617572262883186,0.00724414549767971,0.00021473386732395738,-7.548971098003676e-06,0.13659369945526123
all,1045.0,0.01590408757328987,-8.634887490188703e-05,0.0005273481947369874,0.020797211676836014,0.015290390700101852,0.015431242994964123,0.015394187532365322,0.005420471075922251,5.4503172577824444e-05,1.744813380355481e-05,0.13806961476802826
