Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_training_reward,validation_t_statistic,validation_p_value,selected_checkpoint
1,0.955405337958815,-0.3005467485725595,1.2559520941601985,0.05489664936536237,-13.212286743821139,0.01484735868871212,0.014007612131536007,-0.0005561674479395151,0.0002835803898051381,0.020131001248955727,0.020421506837010384,0.001589515246450901,0.001299009076319635,2.8952531713157477,0.0020964585051486823,False
2,0.7767234096686806,-0.36285170748758544,1.1395751103117135,0.05486945080700103,-13.03741723840887,0.01484735868871212,0.014007612131536007,-0.0005193684482946992,0.0003203794185537845,0.020131001248955727,0.020421506837010384,0.0015875990502536297,0.0012970928801223636,2.883442287481247,0.002173506377358833,False
3,0.6921900025965494,-0.3716785680306585,1.0638685711262899,0.054838092632270886,-13.169463189595053,0.01484735868871212,0.014007612131536007,-0.0005293390713632107,0.00031040876638144255,0.020131001248955727,0.020421506837010384,0.0015818142564967275,0.0012913080863654613,2.8733221435721266,0.002241572247229566,False
4,0.6206222910915266,-0.3888688508118169,1.0094911373403084,0.05488942162485784,-12.919339015723416,0.01484735868871212,0.014007612131536007,-0.0005413266480900347,0.00029842116055078804,0.020131001248955727,0.020421506837010384,0.0015811113407835364,0.0012906051706522703,2.8764228930064046,0.0022205133767262642,False
5,0.6426905986795015,-0.2637003811352561,0.9063909751091277,0.05483750692394932,-12.952245182968213,0.01484735868871212,0.014007612131536007,-0.0005143480375409126,0.00032539982930757105,0.020131001248955727,0.020421506837010384,0.0015802440466359258,0.0012897378765046597,2.868551640425794,0.0022743274223397778,False
6,0.6204556745062605,-0.44996496657150215,1.0704206427889007,0.05478903530031871,-13.063251372159383,0.01484735868871212,0.014007612131536007,-0.0005110895144753158,0.00032865838147699833,0.020131001248955727,0.020421506837010384,0.0015809225151315331,0.001290416345000267,2.8648306356542723,0.0023001790453633575,False
7,0.5939884168679634,-0.4434103392528005,1.037398745853935,0.054829215728922895,-12.98618010014438,0.01484735868871212,0.014007612131536007,-0.0005326159880496562,0.000307131907902658,0.020131001248955727,0.020421506837010384,0.0015692748129367828,0.0012787686428055167,2.84957369559626,0.0024090027551970767,False
8,0.5612698428368454,-0.3479547943367342,0.909224634535575,0.05483684549776561,-12.871559549176522,0.01484735868871212,0.014007612131536007,-0.0004982682876288891,0.0003414795792195946,0.020131001248955727,0.020421506837010384,0.0015168420504778624,0.0012263358803465962,2.7768213876287575,0.0029952981672851675,False
9,0.5509001467216528,-0.36365006913979087,0.9145502114410036,0.054784974983434355,-12.885311163213265,0.01484735868871212,0.014007612131536007,-0.0005572701338678598,0.0002824777620844543,0.020131001248955727,0.020421506837010384,0.0015854117227718234,0.0012949054362252355,2.886809689683121,0.0021512798603271974,False
10,0.5045016313854017,-0.445835167141052,0.9503367973856949,0.05483514788832391,-12.845995633796072,0.01484735868871212,0.014007612131536007,-0.0004759497824124992,0.00036379805533215404,0.020131001248955727,0.020421506837010384,0.0015641282079741359,0.0012736220378428698,2.8305833452918288,0.0025510036770548016,False
