Date,portfolio,equal_weight,benchmark
2015-08-03,-0.004802985336517092,-0.004802985336517092,-0.0033725628268823638
2015-08-04,-0.0006062768038989456,-0.0006062768038989456,-0.001954248024781613
2015-08-05,0.002457779946338815,0.0024577799463388153,0.0032953090168468258
2015-08-06,-0.006599148185324588,-0.006599148185324588,-0.008187881927795071
2015-08-07,-0.00023206667881862464,-0.00023206667881862467,-0.0019193913460832102
2015-08-10,0.011415181825658777,0.01141518182565878,0.012598661453120608
2015-08-11,-0.005577561849915128,-0.005577561849915129,-0.009023221766281564
2015-08-12,0.006223512191523284,0.006223512191523284,0.0011982284729599169
2015-08-13,-0.0037109656518686065,-0.0037109656518686065,-0.0012443271969767578
2015-08-14,0.0016965486854542873,0.0016965486854542873,0.003642360988996174
2015-08-17,0.005510606662177656,0.005510606662177657,0.005586407129904103
2015-08-18,-0.0027327353282406985,-0.0027327353282406985,-0.002896355998758704
2015-08-19,-0.0003488633494658222,-0.0003488633494658222,-0.007905722490171296
2015-08-20,-0.01038811090112109,-0.010388110901121092,-0.020881242152359092
2015-08-21,-0.022520087935935736,-0.02252008793593574,-0.03010236204616701
2015-08-24,-0.0286608784601875,-0.0286608784601875,-0.042106724009764895
2015-08-25,-0.009306709037214237,-0.009306709037214237,-0.01176785759698773
2015-08-26,0.025035292350316464,0.025035292350316467,0.03839398257661775
2015-08-27,0.016874817335782145,0.01687481733578215,0.02473486092666244
2015-08-28,0.002955149410411047,0.0029551494104110474,5.038425783254752e-05
2015-08-31,-0.006459506589037155,-0.006459506589037156,-0.008079304124027686
2015-09-01,-0.019202963184494364,-0.019202963184494364,-0.02984801438505702
2015-09-02,0.013958020237027706,0.01395802023702771,0.01898155503376353
2015-09-03,-0.0037910128117895807,-0.003791012811789581,0.0007163237458238658
2015-09-04,-0.010093127041001551,-0.010093127041001551,-0.015136956729748241
2015-09-08,0.01786709334269121,0.01786709334269121,0.02513115187779391
2015-09-09,-0.012511309485447725,-0.012511309485447727,-0.013372061145537129
2015-09-10,0.006225773842372254,0.006225773842372255,0.00544172971789636
2015-09-11,0.002667044984596615,0.002667044984596615,0.004544609323262616
2015-09-14,-0.0020589387323343886,-0.0020589387323343886,-0.003710503527112441
2015-09-15,0.007089608445733586,0.007089608445733586,0.01249953085083022
2015-09-16,0.009205020061922031,0.009205020061922031,0.008666508396956152
2015-09-17,0.0027920815980471505,0.0027920815980471505,-0.002247957018251978
2015-09-18,-0.007728261215278402,-0.007728261215278402,-0.01634137643166178
2015-09-21,0.0006910250596624907,0.0006910250596624904,0.005167289043169321
2015-09-22,-0.011582934683531998,-0.011582934683531998,-0.012979700822406959
2015-09-23,0.0010531232717561436,0.0010531232717561438,-0.0015983768799799902
2015-09-24,0.004570821559589766,0.004570821559589766,-0.0036156365846703453
2015-09-25,-0.004963779681756764,-0.004963779681756764,-0.0002591767443239634
2015-09-28,-0.022074871803118436,-0.02207487180311844,-0.02509760020912788
2015-09-29,-0.00289107858199833,-0.00289107858199833,0.00058525105521956
2015-09-30,0.010435984003232016,0.010435984003232016,0.01865828944265302
2015-10-01,0.001971042906512103,0.001971042906512103,0.002609228821397691
2015-10-02,0.017874529951300046,0.01787452995130005,0.014937768042985855
2015-10-05,0.010034074774202113,0.010034074774202114,0.017794915685158674
2015-10-06,0.000618574621915946,0.000618574621915946,-0.0034261745129180454
2015-10-07,0.004244521014824532,0.004244521014824532,0.00819052675041676
2015-10-08,0.0026327383562439275,0.002632738356243928,0.00902639926947324
2015-10-09,0.006991329356351494,0.0069913293563514944,0.0005965874116986569
2015-10-12,0.0024509593252209543,0.0024509593252209547,0.0009437779658378886
2015-10-13,-0.0026074613964454096,-0.0026074613964454096,-0.006302201625213555
2015-10-14,0.0036787909388368285,0.003678790938836829,-0.00479403723085059
2015-10-15,0.00907046406996644,0.009070464069966441,0.01535471242833042
2015-10-16,0.0005548471869325131,0.000554847186932513,0.004546302244512912
2015-10-19,0.0006826704768765715,0.0006826704768765716,0.0004921773814787755
2015-10-20,-3.0008004206383276e-05,-3.0008004206383276e-05,-0.0012785494794540497
2015-10-21,-0.007058368933525775,-0.0070583689335257755,-0.006203511884058988
2015-10-22,0.01230119639958116,0.01230119639958116,0.0168936766841854
2015-10-23,0.012414547385296496,0.012414547385296496,0.01096162863740524
2015-10-26,-0.0008216561680064831,-0.000821656168006483,-0.002457774826378767
2015-10-27,0.000783125980643858,0.0007831259806438581,-0.0019325329481602038
2015-10-28,0.003876221806533575,0.003876221806533575,0.011374955566236356
2015-10-29,-0.003907285447150724,-0.003907285447150725,-0.0005745752328090159
2015-10-30,-0.0042058156497458326,-0.0042058156497458326,-0.004309748088575982
2015-11-02,0.005543066280591462,0.005543066280591462,0.01183085596583533
2015-11-03,-0.0028121064997315513,-0.0028121064997315517,0.0028996525820357277
2015-11-04,-0.004129238611928006,-0.004129238611928006,-0.0030332804476617126
2015-11-05,-0.0022690900678465535,-0.002269090067846554,-0.0009982275698143805
2015-11-06,-0.004801325074521985,-0.004801325074521985,-0.0005235064597483019
2015-11-09,-0.0056924600644148535,-0.005692460064414854,-0.009331302076533543
2015-11-10,-0.000784839690078476,-0.000784839690078476,0.0023064264790013667
2015-11-11,-0.0028422156486513175,-0.0028422156486513175,-0.00393150297986522
2015-11-12,-0.007830031753059555,-0.007830031753059555,-0.013959992695332324
2015-11-13,-0.011218875355409219,-0.011218875355409219,-0.011228265902713086
2015-11-16,0.010346725451939152,0.010346725451939154,0.015207229605092687
2015-11-17,-0.004437107289900062,-0.004437107289900062,-0.0007293426801303626
2015-11-18,0.01198005864498645,0.01198005864498645,0.01586598724124033
2015-11-19,0.0036244362734950686,0.0036244362734950686,-0.0008626406391353258
2015-11-20,0.001959202799903026,0.001959202799903026,0.0036444182589081553
2015-11-23,-0.004026882850401018,-0.0040268828504010186,-0.0011468268996760456
2015-11-24,0.0023711689688079205,0.0023711689688079205,0.001339500891943679
2015-11-25,-0.001309951058084402,-0.001309951058084402,-0.0001433910268966443
2015-11-27,-0.003087068016612145,-0.0030870680166121454,0.0011465119012967762
2015-11-30,-2.370939877952916e-05,-2.3709398779529305e-05,-0.004151486895423329
2015-12-01,0.007688640666475195,0.007688640666475195,0.009535508364650447
2015-12-02,-0.010638603497718946,-0.010638603497718946,-0.01020484862192994
2015-12-03,-0.006775477801742183,-0.006775477801742184,-0.014002726172896995
2015-12-04,0.021695656710411033,0.021695656710411033,0.019502606170973324
2015-12-07,-0.007850964252358797,-0.007850964252358797,-0.006058418152573575
2015-12-08,-0.0016586752357465873,-0.0016586752357465873,-0.006719341164632908
2015-12-09,-0.00830127667249847,-0.00830127667249847,-0.007779998194065274
2015-12-10,0.0020738630552197264,0.002073863055219727,0.002581209579607613
2015-12-11,-0.012312025636738869,-0.012312025636738869,-0.019381123697633673
2015-12-14,-5.5713589260228055e-05,-5.571358926022748e-05,0.0050526340030179195
2015-12-15,0.004645460096654637,0.004645460096654637,0.01049768785578764
2015-12-16,0.01387254491186803,0.013872544911868031,0.014632019708709532
2015-12-17,-0.01723327535254593,-0.01723327535254593,-0.015238105214823272
2015-12-18,-0.00722472517557567,-0.007224725175575671,-0.01781515891692287
2015-12-21,0.010078429810808753,0.010078429810808753,0.008249225363089474
2015-12-22,0.003470984442360936,0.003470984442360936,0.009074213421661259
2015-12-23,0.0056283009714570564,0.0056283009714570564,0.012383438419690362
2015-12-24,0.0018015856438113504,0.0018015856438113504,-0.001650621224007831
2015-12-28,-0.003462335793844843,-0.003462335793844843,-0.0022847778900276783
2015-12-29,0.008572194127227687,0.008572194127227687,0.010671846248138994
2015-12-30,-0.00791041247991453,-0.00791041247991453,-0.007087691456540757
2015-12-31,-0.007352249794700948,-0.007352249794700949,-0.010003172590779319
2016-01-04,-0.006994385586891101,-0.006994385586891101,-0.013979754137395495
2016-01-05,0.0009248153156066936,0.0009248153156066937,0.0016912284854893045
2016-01-06,-0.002592978506799848,-0.002592978506799848,-0.01261420523146406
2016-01-07,-0.013721825897305306,-0.013721825897305306,-0.023991315903093002
2016-01-08,-0.00786832398342859,-0.00786832398342859,-0.01097672874709521
2016-01-11,-0.0016094166664122704,-0.0016094166664122704,0.0009898387963380717
2016-01-12,0.004868578299583019,0.004868578299583019,0.008068281801508759
2016-01-13,-0.01817860678702828,-0.01817860678702828,-0.024940512179738472
2016-01-14,0.007159546990221107,0.007159546990221107,0.016416951700783056
2016-01-15,-0.014071240450691155,-0.014071240450691155,-0.021466239536595655
2016-01-19,0.0008507258991236055,0.0008507258991236055,0.0013313970354571492
2016-01-20,-0.000838338407197381,-0.000838338407197381,-0.01281542877751618
2016-01-21,0.0025778064377863044,0.0025778064377863044,0.0056018704537312836
2016-01-22,0.014941537824497734,0.014941537824497734,0.02051566744503308
2016-01-25,-0.006557097105051589,-0.00655709710505159,-0.015116537443827793
2016-01-26,0.011349590410883495,0.011349590410883495,0.013642945704051002
2016-01-27,-0.010689961728881592,-0.010689961728881592,-0.010882949258367747
2016-01-28,0.002882713275622764,0.002882713275622765,0.005209053527717389
2016-01-29,0.016369346892672887,0.016369346892672887,0.024377275038755197
2016-02-01,0.004204298205226054,0.004204298205226054,-0.00036139193486517396
2016-02-02,-0.013099179025407543,-0.013099179025407545,-0.018022059403437374
2016-02-03,0.003976613873842072,0.003976613873842072,0.005994759213764356
2016-02-04,0.004517436483049327,0.004517436483049327,0.0015684157679574096
2016-02-05,-0.012650007777804818,-0.01265000777780482,-0.019050248273392856
2016-02-08,-0.005101690984234261,-0.00510169098423426,-0.013461095517732335
2016-02-09,-0.0017490900333601012,-0.0017490900333601012,5.403579740148601e-05
2016-02-10,0.003575643282436647,0.003575643282436647,-0.0008628709819497038
2016-02-11,0.00857752024237209,0.008577520242372091,-0.013008029788765363
2016-02-12,0.009987511528312159,0.009987511528312157,0.020617002548285246
2016-02-16,0.0030313470116668517,0.0030313470116668517,0.016878414648408224
2016-02-17,0.015056209328955163,0.015056209328955164,0.016334480730818557
2016-02-18,0.0029410368174743367,0.002941036817474337,-0.0040955796230733865
2016-02-19,-0.0011701639561712365,-0.0011701639561712367,-0.00046877743071627176
2016-02-22,0.004313158098644743,0.004313158098644743,0.014479397968455654
2016-02-23,-0.004703453208557769,-0.004703453208557769,-0.012630114358923361
2016-02-24,0.005817389726083588,0.005817389726083588,0.004576004965278546
2016-02-25,0.008198700813090376,0.008198700813090376,0.012111649414946468
2016-02-26,-0.0034751336714346306,-0.0034751336714346306,-0.0023011488849329353
2016-02-29,-0.0012564277742992767,-0.0012564277742992773,-0.007842414386513563
2016-03-01,0.016090250081015424,0.016090250081015427,0.023506438381883266
2016-03-02,0.004199260434592103,0.004199260434592104,0.004492658218989254
2016-03-03,0.006434352297517246,0.006434352297517247,0.003919730793382703
2016-03-04,0.0006861014255955163,0.0006861014255955163,0.003253267047482522
2016-03-07,-0.00012509888138804537,-0.00012509888138804529,0.0007983847839965197
2016-03-08,-0.007941581641867127,-0.007941581641867127,-0.010918094044970461
2016-03-09,0.0010265208301012776,0.0010265208301012778,0.0049401426719608565
2016-03-10,0.0051107037538583215,0.0051107037538583215,0.0008020457327237995
2016-03-11,0.0054736034170632655,0.005473603417063266,0.01613744033809117
2016-03-14,-0.0041629268871038825,-0.004162926887103883,-0.0012825552453660238
2016-03-15,-0.00041363420946471935,-0.0004136342094647194,-0.001629301030214636
2016-03-16,0.012330832275019299,0.012330832275019299,0.005787225135827079
2016-03-17,0.0006571569742574257,0.000657156974257426,0.006343967398030559
2016-03-18,0.0009165346253822517,0.0009165346253822518,0.0039295743211114065
2016-03-21,-0.0005602318437245197,-0.0005602318437245198,0.001419029049496645
2016-03-22,0.0018220251166067476,0.0018220251166067476,-0.0005373051029505804
2016-03-23,-0.012487016144693755,-0.012487016144693755,-0.006599683554445179
2016-03-24,-0.0008549337946493669,-0.000854933794649367,-0.0004431493868602976
2016-03-28,0.000504428282623796,0.0005044282826237959,0.0005908330684369911
2016-03-29,0.014611228011113104,0.014611228011113106,0.009250418230178692
2016-03-30,-0.0015734052238428982,-0.001573405223842898,0.004387689986424803
2016-03-31,0.00024034446729548353,0.00024034446729548353,-0.0024272667762597067
2016-04-01,0.003799773621289729,0.0037997736212897295,0.006811887424753582
2016-04-04,-0.0045713334025898975,-0.004571333402589898,-0.003237643707816873
2016-04-05,-0.0022097570819810857,-0.002209757081981086,-0.009988042214847948
2016-04-06,0.007080763730393088,0.0070807637303930875,0.010921422333933117
2016-04-07,-0.0040174390175328565,-0.004017439017532857,-0.011966121178805023
