Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.998343703386386,19.998910310849467,14.999163433810526,9.999572528703217,14.999990509479378,10.0,0.0,99.99598048622896
validation,29.999714374885233,19.999781129909145,14.999808352037494,9.999883401459858,14.998872058205393,10.0,0.0,99.99805931649712
all,29.998841535161688,19.99921382785576,14.999380083997947,9.999671789545832,14.999999392683305,10.0,0.0,99.99710662924453
