Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.1917094272725723,-0.3435277009711546,1.5352371510337381,0.004543962733199199,-13.585632773006663,0.006359703838825226,-2.13878411159385e-05,0.007321414537727833,8.403796528000385e-05,2.0523761023596956,0.0226411167258595,False
2,0.8271675764345655,-0.6928348067928763,1.5200023908241123,0.004504185115151545,-13.533552487691244,0.006359703838825226,-2.1402449419838376e-05,0.007321414537727833,8.329519914695993e-05,1.5921386288683421,0.05876675844500823,False
3,0.751115179529377,-0.5177393935474695,1.2688545526242723,0.004489928502224239,-13.356554872849408,0.006359703838825226,-2.5192019165842794e-05,0.007321414537727833,9.073775436263531e-05,1.3980116489143468,0.08408023456133339,False
4,0.7048953070360071,-0.4104535836799472,1.115348872016458,0.004482769955168752,-13.100196613984949,0.006359703838825226,-6.355783261824399e-05,0.007321414537727833,0.00010275153181282803,1.047498950005218,0.14990430064399843,False
5,0.815934537672529,-0.8663620282621944,1.6822965659347235,0.004418785674680097,-13.145570923300351,0.006359703838825226,-1.808796514524147e-05,0.007321414537727833,0.00013952645531389862,1.4957130639098273,0.07044566702216243,False
6,0.7098064936843573,-0.3035702033370149,1.0133767250706167,0.004400057289018935,-12.980320257299086,0.006359703838825226,1.4014395674166735e-05,0.007321414537727833,0.00015808985335752368,1.0089671307673984,0.15887679841525618,False
7,0.8206767545026892,-0.7736456581190521,1.5943224126217412,0.004207466957250647,-13.587396453408633,0.006359703838825226,-7.636552618350834e-05,0.007321414537727833,0.00024577288422733545,0.9764608447251498,0.16672264739080866,False
8,0.6891850998588637,-0.7397348080195633,1.428919907878427,0.004155448806819086,-13.80298911823946,0.006359703838825226,0.00014563313743565232,0.007321414537727833,0.0005354686290957034,2.4623302200099744,0.008611308256173844,False
9,0.6648114788181642,-0.26546485488321264,0.9302763337013769,0.004187659922001117,-13.39862668280508,0.006359703838825226,-0.0001299638388445601,0.007321414537727833,0.0004159166128374636,1.3699124887919731,0.0883577236798292,False
10,0.5947505317482293,-0.513071082386316,1.1078216234842937,0.004314809800216965,-14.197128445494409,0.006359703838825226,-0.00010672298958525062,0.007321414537727833,0.0003597564355004579,1.605523133700618,0.05727689368554576,False
11,0.6311223471865934,-0.6814291629136777,1.3125515101002712,0.0043002500509222346,-13.596229983311073,0.006359703838825226,2.685598337848205e-05,0.007321414537727833,0.0002674850111361593,1.3954864394874418,0.0844579760757578,False
12,0.5746670774385041,-0.37793440196444006,0.9526014772115969,0.0043578830036316435,-13.043969995835248,0.006359703838825226,2.9547541998908855e-05,0.007321414537727833,0.00023164886806625873,2.2352574746070473,0.014903466297521597,False
13,0.5365652406916899,-0.4286378820737203,0.9652031227654102,0.004424513303948676,-12.912855110916437,0.006359703838825226,6.916972779436037e-05,0.007321414537727833,0.0003813608200289309,2.7833623369302165,0.003763479296968014,False
14,0.5222965210091834,-0.5841438630047966,1.10644038401398,0.004309521805421978,-13.073566642462039,0.006359703838825226,-0.00016391190001741052,0.007321414537727833,0.0003456519334577024,1.5218576137752151,0.06711071833164542,False
15,0.47517621750925104,-0.4932606106295305,0.9684368290153205,0.00425207661921341,-13.37524501950133,0.006359703838825226,7.384255695797037e-06,0.007321414537727833,0.0005301523488014936,2.3845862224301775,0.010427412927662489,False
16,0.4358074139146244,-0.3670995515935561,0.8029069701830546,0.004174915525843115,-13.469503066119026,0.006359703838825226,-0.00017775069864001125,0.007321414537727833,0.00034350730129517615,1.2475788515403556,0.10894181067333113,False
17,0.45237550548478667,-0.7884774815802481,1.2408529870650347,0.00423069780363756,-13.454338354222914,0.006359703838825226,9.264724212698638e-06,0.007321414537727833,0.00030248440452851355,1.1512377540456544,0.12750162048704608,False
18,0.516365856516595,-0.33164848416459325,0.8480143406811882,0.004188048808525006,-13.168217696395574,0.006359703838825226,8.195025293389335e-05,0.007321414537727833,0.00043552310671657324,1.8413793521279216,0.03569272073353583,False
19,0.36131680245492975,-0.42254987534354715,0.7838666777984769,0.004112357218914172,-13.209517834233303,0.006359703838825226,-5.795412289444357e-05,0.007321414537727833,0.0003693149774335325,1.128545943250098,0.13218515679235318,False
20,0.3512808131236656,-0.4155161953439899,0.7667970084676555,0.004090024715325996,-13.34934892841414,0.006359703838825226,-8.658100705360994e-05,0.007321414537727833,0.00042825593845918775,1.0286641115796378,0.15424580920504316,False
