Ticker,policy_weight
ASSET_01,0.09995575
ASSET_02,0.09887652
ASSET_03,0.09957416
ASSET_04,0.09765055
ASSET_05,0.09715704
ASSET_06,0.100390784
ASSET_07,0.102422364
ASSET_08,0.09890127
ASSET_09,0.10226456
ASSET_10,0.102806985
