Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,38.0,0.011011769063770771,0.0009238233906216919,0.000881653861142695,0.012500671669840813,0.011053938418626785,0.010280006565153599,0.011280621401965618,0.002370556816458702,0.0001498915662523359,0.0011505060829222202,0.049650050699710846
validation,10.0,0.0059750741347670555,-0.0015624522930011153,-0.0006947576766833663,0.00452073197811842,0.005107379052788019,0.006663388106971979,0.0074051618576049805,-0.0021490990184247494,-6.443262009270256e-06,0.0007353305700235069,0.05264142528176308
all,48.0,0.009962457232177258,0.00040584802627563477,0.0005532335489988327,0.010838184505701065,0.00981507170945406,0.009526544250547886,0.01047323364764452,0.0014289604732766747,0.00011732056736946106,0.001064009964466095,0.05027325078845024
