Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,10.970400967533383,0.0,0.0,6.820686655893487,2.280157321771917,0.0,10.708317160606379,9.362927784592406
validation,7.3986127086267075,0.0,0.0,7.750532682883473,1.0044932510271005,0.0,10.201178491115568,5.952460151421713
all,13.396046365864347,0.0,0.0,7.6043498539186665,4.626874986391726,3.333333333333333,7.56942093372345,21.391183605784622
