Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.0953842646935408,-0.2918441444635391,1.3872284012682297,0.004501467415442069,-13.450539364534265,0.006189584732055664,6.2690060076420195e-06,0.007492576725780964,-4.335664925747551e-05,-0.5978110370996639,0.723694259676166,False
2,0.7821697978412404,-0.45331547891392426,1.2354852861049128,0.004438978236387758,-13.286919556412043,0.006189584732055664,-1.3006084373046178e-05,0.007492576725780964,-7.553054456366226e-05,-1.1666632853560859,0.8756135937846067,False
3,0.689936497632195,-0.6689880326682446,1.3589245303004396,0.0044631613874990565,-13.022494446997548,0.006189584732055664,-1.399832626702846e-06,0.007492576725780964,-5.302864883560687e-05,-0.6049882087492895,0.7260652979489775,False
4,0.6057648167890661,-0.22964638705347099,0.8354112190358779,0.004391485167776837,-13.057693574942794,0.006189584732055664,-2.3232663806993514e-05,0.007492576725780964,-8.913187048165128e-05,-0.6594958671548364,0.7437277129086988,False
5,0.37716080861933093,-0.6697601246483186,1.0469209341441883,0.004352273976466819,-13.041328785466213,0.006189584732055664,4.438792984728934e-06,0.007492576725780964,-2.735624002525583e-05,-0.2506555188997343,0.5984562311221875,False
6,0.37995321785702424,-0.14497889081637064,0.5249320911426171,0.004353202979865612,-13.050819097780714,0.006189584732055664,-3.300782555015758e-05,0.007492576725780964,-0.00011207392526557669,-0.5350464999652563,0.7025284750621716,False
7,0.42308035434461105,-0.9245083285313026,1.3475886828759138,0.0042641820824321575,-13.56948371962005,0.006189584732055664,4.301001172279939e-05,0.007492576725780964,-1.641076414671261e-05,-0.07354929714267677,0.5291716345226234,False
8,0.15850243381425447,-0.361355908945495,0.5198583427597495,0.004261735087151036,-13.323827425638834,0.006189584732055664,0.00012823910219594836,0.007492576725780964,5.285327461024281e-06,0.023947452385280264,0.4904939891851331,False
9,0.09102320495773764,-0.4697784962607365,0.5608017012184742,0.0042123268038837935,-13.37926498113894,0.006189584732055664,0.00011953302600886673,0.007492576725780964,0.00010827527876244858,0.356442463273315,0.36148984312984733,False
10,-0.004314587396733901,-0.4475909250916219,0.4432763381331575,0.004240780954669211,-13.314402561561733,0.006189584732055664,0.00010593148181214929,0.007492576725780964,2.394043440290261e-05,0.1259971047549905,0.4501148107076062,False
