Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.007149352692067623,-0.0023771733976900578,0.013554856181144714,0.004019228741526604,0.1625981479883194
validation,52.0,0.008878790773451328,0.004248430952429771,0.0006116571603342891,-0.004023932386189699,0.16009783744812012
all,256.0,0.007500644773244858,0.001888573169708252,0.010925769805908203,0.005305382423102856,0.04798806831240654
