Split,benchmark_component,equal_weight_component,restricted_random_component,markowitz_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,2.3042045864602683,0.6979204254518918,0.5163127503677903,-0.6892085981828878,1.462399590100441,8.27951335776065,7.5,10.992049276828766,9.079092835129387
validation,0.8100474027659383,1.5516261561552143,1.292809260543007,7.55426963825173,1.263646106134225,13.094317085647303,10.0,10.930033028125763,24.636682621371655
all,2.0060523475377803,0.8689658134281603,0.6719683287902171,1.0074814287467508,1.4227379348877303,11.583760013701804,7.5,10.979645848274231,14.08132001881821
