Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,708.0,0.007178341504186392,0.0007695839158259332,0.0006287291180342436,0.008022572845220566,0.007319196593016386,0.006898714229464531,0.006893956568092108,0.006273859646171331,0.0014729604590684175,0.0003491019597277045,0.000344344531185925,-0.000275753322057426,0.18320082128047943
validation,177.0,0.007131899707019329,0.0002700814511626959,0.0006410921341739595,0.007761245593428612,0.0067608896642923355,0.007268182933330536,0.007354823872447014,0.00960987526923418,0.0012704372638836503,0.0007773752440698445,0.000864016474224627,0.0031190679874271154,0.18216721713542938
all,885.0,0.007169053424149752,0.0006696834461763501,0.0006312017212621868,0.00797030795365572,0.007207535207271576,0.006972608156502247,0.006986130960285664,0.006941062398254871,0.0014324558433145285,0.0004347566282376647,0.0004482789372559637,0.0004032109281979501,0.18299409747123718
