Ticker,policy_weight
VOO,0.4815352
IVV,0.47913033
SPY,0.004916577
VTI,0.0049165757
QQQ,0.0049165757
VEA,0.004916585
VUG,0.0049165757
GLD,0.0049183015
IEFA,0.0049167206
VTV,0.0049165757
