Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_excess_vs_equal_weight,train_policy_excess_vs_restricted_random,train_policy_excess_vs_markowitz,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_excess_vs_equal_weight,validation_policy_excess_vs_restricted_random,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,best_epoch_so_far,selected_checkpoint
11,0.365283346445547,-0.33668469473467033,0.7019680418537162,0.058019215483113194,-15.509600246019955,0.007178341504186392,0.007319196593016386,0.0015272588934749365,0.0011067768791690469,0.0011020194506272674,0.0004819216555915773,0.001386404037475586,0.007131899707019329,0.0067608896642923355,-0.0009630107088014483,-0.00045571691589429975,-0.00036907565663568676,-0.0005919999675825238,0.0018859758274629712,-2.8327799307124026,0.9974234366943949,6.0,False
12,0.3015748856768096,-0.41837334649711005,0.7199482348679149,0.05614577909394846,-16.698210107404634,0.007178341504186392,0.007319196593016386,0.001851763459853828,0.001431281678378582,0.0014265240170061588,0.0008064262801781297,0.0017109086038544774,0.007131899707019329,0.0067608896642923355,-0.0010477813193574548,-0.0005404875264503062,-0.0004538462671916932,-0.0006767705781385303,0.0018012052169069648,-2.936511748040152,0.9981184442224177,6.0,False
13,0.26595231234017064,-0.40158442454149496,0.6675367382286632,0.054071969126409054,-17.84124988620564,0.007178341504186392,0.007319196593016386,0.0027465049643069506,0.002326023066416383,0.0023212654050439596,0.0017011677846312523,0.0026056501083076,0.007131899707019329,0.0067608896642923355,-0.0011041238903999329,-0.0005968300392851233,-0.0005101888091303408,-0.0007331130327656865,0.0017448626458644867,-2.247315093452356,0.9870690429927325,6.0,False
14,0.20639369683077105,-0.44920523422586045,0.6555989337506267,0.05291570323166874,-20.03883402765134,0.007178341504186392,0.007319196593016386,0.0029270658269524574,0.0025065841618925333,0.00250182650052011,0.001881728763692081,0.0027862112037837505,0.007131899707019329,0.0067608896642923355,-0.0016101308865472674,-0.0011028371518477798,-0.0010161958634853363,-0.001239120145328343,0.0012388556497171521,-3.560529155099804,0.9997619560256232,6.0,False
15,0.16287094388304457,-0.46271635078440954,0.6255872920576462,0.05674511215275964,-22.861739541177695,0.007178341504186392,0.007319196593016386,0.003790629096329212,0.0033701469656080008,0.0033653893042355776,0.0027452916838228703,0.0036497735418379307,0.007131899707019329,0.0067608896642923355,-0.001788522582501173,-0.0012812287313863635,-0.0011945875594392419,-0.0014175117248669267,0.0010604639537632465,-3.3400197877987567,0.9994886237376444,6.0,False
16,0.0004836484200536868,-0.7655719431106653,0.766055591530719,0.06318816929887243,-28.19222895304362,0.007178341504186392,0.007319196593016386,0.004278101492673159,0.003857619361951947,0.003852861700579524,0.0032327640801668167,0.0041372464038431644,0.007131899707019329,0.0067608896642923355,-0.0005170369404368103,-9.7431702670292e-06,7.689807534916326e-05,-0.0001460262283217162,0.0023319495376199484,-1.5045288772851846,0.9328811634332603,6.0,False
17,-0.3211743488150128,-0.992394975349728,0.6712206265347153,0.07520349631033375,-29.869561750336555,0.007178341504186392,0.007319196593016386,0.0019834968261420727,0.001563014928251505,0.0015582573832944036,0.0009381595882587135,0.001842642086558044,0.007131899707019329,0.0067608896642923355,0.00012642044748645276,0.0006337142549455166,0.0007203554851002991,0.0004974311450496316,0.0029754070565104485,0.811682929645953,0.20903499196491795,17.0,False
18,-0.7689970435395752,-1.5475906908175365,0.7785936472779613,0.09606859736186636,-33.54178804731639,0.007178341504186392,0.007319196593016386,0.0007695839158259332,0.0003491019597277045,0.000344344531185925,-0.000275753322057426,0.0006287291180342436,0.007131899707019329,0.0067608896642923355,0.0002700814511626959,0.0007773752440698445,0.000864016474224627,0.0006410921341739595,0.0031190679874271154,3.47492436431364,0.00032171300519802474,18.0,True
19,-1.2727098276386153,-2.0937025776017184,0.8209927603181473,0.11099136869112651,-36.535499012402894,0.007178341504186392,0.007319196593016386,0.00035691220546141267,-6.35697870166041e-05,-6.832721555838361e-05,-0.0006884250324219465,0.00021605734946206212,0.007131899707019329,0.0067608896642923355,-2.6503525077714585e-05,0.0004807902732864022,0.0005674315034411848,0.0003445071924943477,0.0028224829584360123,-1.5827712720527185,0.9423655412991961,18.0,False
20,-1.7184385566388147,-2.7172310015576033,0.998792450527771,0.11341126296816573,-38.30325179450256,0.007178341504186392,0.007319196593016386,0.00024635373847559094,-0.00017412823217455298,-0.0001788856607163325,-0.0007989834994077682,0.00010549891885602847,0.007131899707019329,0.0067608896642923355,-1.5117017937882338e-05,0.0004921767394989729,0.0005788180278614163,0.0003558936878107488,0.0028338695410639048,-0.9316792713846358,0.8236107179401577,18.0,False
21,-2.2715035400821666,-3.320563073885643,1.0490594957507937,0.11495045660916021,-39.7464282364495,0.007178341504186392,0.007319196593016386,0.00037940419861115515,-4.1077786590904e-05,-4.5835215132683516e-05,-0.0006659330683760345,0.0002385493862675503,0.007131899707019329,0.0067608896642923355,4.70775648864219e-06,0.0005120015703141689,0.0005986428004689515,0.00037571846041828394,0.002853694371879101,0.2602419945836247,0.39749066071060074,18.0,False
22,-2.72990859160989,-3.8898275531617936,1.1599189992678367,0.11482386640404578,-40.96757309046169,0.007178341504186392,0.007319196593016386,0.00040225626435130835,-1.82257190317614e-05,-2.298314757354092e-05,-0.0006430809735320508,0.0002614014665596187,0.007131899707019329,0.0067608896642923355,1.0015601219492964e-05,0.0005173094104975462,0.0006039506406523287,0.0003810263006016612,0.002859002212062478,0.5405016768393394,0.29476722371827313,18.0,False
23,-2.2883965066597285,-4.310187734453018,2.02179123318128,0.11540770429675862,-42.107418081854696,0.007178341504186392,0.007319196593016386,0.0003031841479241848,-0.00011729781545000151,-0.00012205524399178103,-0.0007421530899591744,0.0001623293210286647,0.007131899707019329,0.0067608896642923355,7.693713996559381e-06,0.000514987506903708,0.0006016287370584905,0.00037870442611165345,0.002856680192053318,0.4668422300474234,0.32059507258646064,18.0,False
24,-3.13340171178182,-4.683960995431674,1.5505593099163077,0.1156686876958373,-42.765012579449156,0.007178341504186392,0.007319196593016386,0.0003015461261384189,-0.00011893585178768262,-0.00012369327305350453,-0.0007437911117449403,0.0001606912846909836,0.007131899707019329,0.0067608896642923355,-1.4138760889181867e-05,0.0004931550356559455,0.0005797962658107281,0.000356871954863891,0.0028348476625978947,-0.9128212338816153,0.8187073652042755,18.0,False
25,-3.7833670088126836,-5.156381197568387,1.3730141715814839,0.11577647545580137,-42.95181429588189,0.007178341504186392,0.007319196593016386,0.0003184220695402473,-0.00010205990838585421,-0.00010681732965167612,-0.0007269151974469423,0.0001775672717485577,0.007131899707019329,0.0067608896642923355,2.5700715013954323e-06,0.0005098638357594609,0.0005965051241219044,0.00037358078407123685,0.002851556520909071,0.15244390413622708,0.43950572531565274,18.0,False
26,-3.9276589431331654,-5.662147775208209,1.734488843187774,0.11628967447806213,-43.80640476032839,0.007178341504186392,0.007319196593016386,0.0002343831438338384,-0.00018609884136822075,-0.00019085625535808504,-0.0008109541377052665,9.352833876619115e-05,0.007131899707019329,0.0067608896642923355,-8.292790880659595e-06,0.0004990010056644678,0.0005856422358192503,0.0003627179248724133,0.0028406938072293997,-0.5409708122234038,0.7053941343448245,18.0,False
27,-4.771742448968403,-6.25797017145965,1.4862277108733937,0.11612587586297828,-44.15715932037871,0.007178341504186392,0.007319196593016386,0.00020379813213367015,-0.000216683853068389,-0.0002214412670582533,-0.0008415391203016043,6.29433270660229e-05,0.007131899707019329,0.0067608896642923355,3.4431279345881194e-05,0.0005417250795289874,0.0006283663096837699,0.0004054419987369329,0.0028834177646785975,1.415700845045824,0.07931513857090143,18.0,False
28,-5.312261627218818,-7.191937726769743,1.8796761749827928,0.1164224876438157,-45.16295205671235,0.007178341504186392,0.007319196593016386,0.0003296815266367048,-9.08004367374815e-05,-9.555786527926102e-05,-0.0007156557403504848,0.00018882672884501517,0.007131899707019329,0.0067608896642923355,3.50690834238776e-06,0.0005108006880618632,0.0005974419182166457,0.00037451760726980865,0.002852493431419134,0.21187157210650429,0.41622619248179415,18.0,False
29,-5.39360126667777,-7.6396609026159945,2.2460596588371837,0.11628086166193256,-45.17341087901659,0.007178341504186392,0.007319196593016386,0.0002174989494960755,-0.00020298303570598364,-0.00020774044969584793,-0.0008278383174911141,7.664414442842826e-05,0.007131899707019329,0.0067608896642923355,0.00010722404113039374,0.0006145178340375423,0.0007011590641923249,0.0004782347532454878,0.002956210635602474,2.0339913970933434,0.02172680439759214,18.0,False
30,-6.0121128868922,-8.510902076117736,2.4987891992227844,0.1181857254208818,-46.50263623598605,0.007178341504186392,0.007319196593016386,0.0001449403935112059,-0.00027554159169085324,-0.00028029902023263276,-0.0009003968443721533,4.0855911720427684e-06,0.007131899707019329,0.0067608896642923355,-1.0170168934564572e-05,0.0004971236339770257,0.0005837648641318083,0.0003608405531849712,0.002838816260918975,-0.6648464191457902,0.7464905299983258,18.0,False
31,-6.2067416131833175,-8.890050548618122,2.6833089026017376,0.11701049121086207,-46.921899827860166,0.007178341504186392,0.007319196593016386,6.202957592904568e-05,-0.00035845240927301347,-0.000363209837814793,-0.0009833077201619744,-7.882523641455919e-05,0.007131899707019329,0.0067608896642923355,-1.061737202689983e-05,0.0004966764245182276,0.0005833176546730101,0.00036039334372617304,0.0028383692260831594,-0.6923989869839564,0.7552003366184501,18.0,False
32,-7.061749172749493,-9.279204223115565,2.217455115021959,0.11732273443607287,-47.13273732675671,0.007178341504186392,0.007319196593016386,7.508248927479144e-06,-0.0004129737208131701,-0.0004177311493549496,-0.0010378289734944701,-0.00013334656250663102,0.007131899707019329,0.0067608896642923355,-7.765441296214703e-06,0.0004995283670723438,0.0005861695972271264,0.00036324525717645884,0.0028412211686372757,-0.5103070269375882,0.6947621067798578,18.0,False
33,-7.668285897896115,-10.009910842119638,2.341625006185413,0.11751571205039482,-47.29701207047802,0.007178341504186392,0.007319196593016386,1.7543212379678153e-05,-0.0004029387782793492,-0.00040769617771729827,-0.0010277940891683102,-0.00012331160542089492,0.007131899707019329,0.0067608896642923355,0.00019855081336572766,0.0007058446062728763,0.0007924858364276588,0.0005695615545846522,0.0030475372914224863,3.1352412916570915,0.0010062839296548938,18.0,False
34,-8.074424754428325,-10.425159335809912,2.350734654119459,0.11725375830790417,-48.0287182479255,0.007178341504186392,0.007319196593016386,1.2489362234191503e-05,-0.00040799262933433056,-0.0004127500287722796,-0.001032847911119461,-0.0001283654710277915,0.007131899707019329,0.0067608896642923355,-9.042394594871439e-06,0.0004982514074072242,0.0005848926375620067,0.00036196832661516964,0.0028399440925568342,-0.5917726521383716,0.7226188936820358,18.0,False
35,-8.514251116305422,-11.655656291940119,3.1414051446537514,0.11837291574410799,-48.3753465555482,0.007178341504186392,0.007319196593016386,0.00032300976454280317,-9.747219883138314e-05,-0.00010222962737316266,-0.0007223275024443865,0.00018215493764728308,0.007131899707019329,0.0067608896642923355,-1.3975773981655948e-05,0.0004933180171065032,0.0005799592472612858,0.0003570349363144487,0.0028350106440484524,-0.8770191191978148,0.8091641058851557,18.0,False
36,-8.271977580873306,-11.612390264952923,3.3404126625276556,0.12179687265622413,-47.09082893328478,0.007178341504186392,0.007319196593016386,6.601063068956137e-05,-0.0003544713545124978,-0.0003592287830542773,-0.0009793266654014587,-7.484419620595872e-05,0.007131899707019329,0.0067608896642923355,2.0276691429899074e-05,0.0005275704897940159,0.0006142117199487984,0.00039128740900196135,0.0028692632913589478,0.44089885145041724,0.32991366210124307,18.0,False
37,-8.887251449843584,-12.142294619716493,3.255043254733759,0.11672847621184958,-48.745889264984996,0.007178341504186392,0.007319196593016386,7.026630191830918e-05,-0.00035021567600779235,-0.00035497310454957187,-0.0009750709286890924,-7.05885177012533e-05,0.007131899707019329,0.0067608896642923355,9.376652451464906e-05,0.0006010602810420096,0.000687701569404453,0.0004647772293537855,0.0029427530243992805,2.1583047720219533,0.016129450170808187,18.0,False
38,-9.631991812064824,-12.26936170610331,2.6373698266886048,0.11834217397506627,-48.79698241497837,0.007178341504186392,0.007319196593016386,6.095711432863027e-05,-0.00035952485632151365,-0.00036428228486329317,-0.0009843801381066442,-7.98976980149746e-05,0.007131899707019329,0.0067608896642923355,-8.793200322543271e-06,0.0004985005944035947,0.0005851418245583773,0.0003622175136115402,0.002840193221345544,-0.5593164978406934,0.7116716076470622,18.0,False
39,-10.051193732999812,-13.46771637868073,3.4165226645388844,0.11808966487477728,-49.09818970416225,0.007178341504186392,0.007319196593016386,8.622990571893752e-05,-0.00033425207948312163,-0.00033900950802490115,-0.0009591073612682521,-5.4624910262646154e-05,0.007131899707019329,0.0067608896642923355,9.558093006489798e-05,0.0006028747302480042,0.0006895159604027867,0.00046659164945594966,0.002944567473605275,2.1724722718303124,0.015578600079308384,18.0,False
40,-10.973533975202486,-13.899904283426576,2.926370418509521,0.11756699351267626,-50.116375766905016,0.007178341504186392,0.007319196593016386,-1.153787707153242e-06,-0.0004216357774566859,-0.0004263932059984654,-0.0010464910883456469,-0.00014200861915014684,0.007131899707019329,0.0067608896642923355,-7.871517482271884e-06,0.0004994222545064986,0.0005860634846612811,0.0003631392028182745,0.0028411149978637695,-0.5150776376844814,0.6964274642590816,18.0,False
41,-10.805708901356843,-14.466784482621877,3.661075558366075,0.12018843727596736,-50.11382573876677,0.007178341504186392,0.007319196593016386,7.439888577209786e-06,-0.00041304208571091294,-0.00041779951425269246,-0.0010378973092883825,-0.00013341492740437388,0.007131899707019329,0.0067608896642923355,-7.460009783244459e-06,0.0004998337826691568,0.0005864750128239393,0.00036355070187710226,0.002841526409611106,-0.48743717785321344,0.6867224309888424,18.0,False
42,-12.066121844922082,-15.483993573377361,3.4178716627891452,0.11945935755462969,-50.43360685359287,0.007178341504186392,0.007319196593016386,6.883410605951212e-06,-0.00041359858005307615,-0.0004183559794910252,-0.001038453890942037,-0.00013397140719462186,0.007131899707019329,0.0067608896642923355,-7.648589416930918e-06,0.0004996451898477972,0.0005862864200025797,0.0003633621090557426,0.0028413378167897463,-0.5006739983022753,0.6913869466795218,18.0,False
43,-12.606561003431763,-16.650630756960076,4.044069796632239,0.11812993555755938,-50.799905378266246,0.007178341504186392,0.007319196593016386,7.380199804174481e-06,-0.0004131017776671797,-0.0004178592062089592,-0.0010379570303484797,-0.00013347461936064065,0.007131899707019329,0.0067608896642923355,-7.64084416005062e-06,0.0004996529314666986,0.0005862941616214812,0.00036336987977847457,0.0028413457330316305,-0.5000957681797583,0.6911838263476741,18.0,False
44,-12.150029214762025,-17.817256404855158,5.667227188409385,0.11778116175683878,-51.33521128509004,0.007178341504186392,0.007319196593016386,-1.558543590363115e-05,-0.00043606740655377507,-0.0004408248350955546,-0.0010609226301312447,-0.000156440248247236,0.007131899707019329,0.0067608896642923355,-7.225632089102874e-06,0.0005000681267119944,0.0005867094150744379,0.00036378507502377033,0.0028417608700692654,-0.47292129565377966,0.6815723500221951,18.0,False
45,-13.836901734777763,-17.83626385058387,3.999362253704987,0.11756857194132724,-51.44540456998146,0.007178341504186392,0.007319196593016386,0.00016430323012173176,-0.0002561787550803274,-0.0002609361836221069,-0.0008810340077616274,2.34484195971163e-05,0.007131899707019329,0.0067608896642923355,2.1274816390359774e-05,0.0005285685765556991,0.0006152098649181426,0.00039228552486747503,0.002870261436328292,0.7743594733332928,0.21987861997539032,18.0,False
46,-13.459541374680686,-18.195023595950023,4.735482354874665,0.1163886841070854,-50.15414376986229,0.007178341504186392,0.007319196593016386,0.00020124236471019685,-0.00021923960593994707,-0.0002239970344817266,-0.0008440949022769928,6.03875560045708e-05,0.007131899707019329,0.0067608896642923355,-7.676539098611102e-06,0.0004996172501705587,0.0005862584803253412,0.00036333416937850416,0.002841309877112508,-0.5028958736749699,0.692166895932298,18.0,False
47,-14.533930185824465,-18.873154494722012,4.339224308897546,0.11700524621259022,-51.080343645171254,0.007178341504186392,0.007319196593016386,4.437481766217388e-05,-0.0003761071711778641,-0.0003808645997196436,-0.0010009624529629946,-9.648001287132502e-05,0.007131899707019329,0.0067608896642923355,-6.9188531597319525e-06,0.0005003749392926693,0.0005870161694474518,0.00036409185850061476,0.002842067740857601,-0.4527643931795601,0.674361984363766,18.0,False
48,-15.398101003830043,-20.078457255821444,4.680356273543363,0.11847928599954324,-52.185605841167906,0.007178341504186392,0.007319196593016386,6.021668468747521e-06,-0.0004144603153690696,-0.0004192177439108491,-0.0010393155971542,-0.0001348331425106153,0.007131899707019329,0.0067608896642923355,-6.808062607888132e-06,0.0005004857084713876,0.0005871269386261702,0.00036420265678316355,0.0028421785682439804,-0.44545051569975747,0.6717291811969905,18.0,False
49,-15.825889856801869,-20.52640901985815,4.700519269469094,0.11921985834668584,-52.48654674810205,0.007178341504186392,0.007319196593016386,-8.957534447517901e-08,-0.0004205715376883745,-0.00042532896623015404,-0.001045426819473505,-0.00014094437938183546,0.007131899707019329,0.0067608896642923355,-7.042103788990062e-06,0.0005002516554668546,0.000586892943829298,0.0003639686037786305,0.0028419443406164646,-0.46172191971364296,0.6775745352664058,18.0,False
50,-15.909762075391866,-21.035178858008088,5.125416693714379,0.11908122484630111,-52.65853554246116,0.007178341504186392,0.007319196593016386,-6.978710644034436e-06,-0.0004274606762919575,-0.000432218104833737,-0.0010523159289732575,-0.00014783351798541844,0.007131899707019329,0.0067608896642923355,-6.665954515483463e-06,0.0005006278515793383,0.0005872690817341208,0.0003643447707872838,0.0028423205949366093,-0.43607692940696746,0.6683423339666459,18.0,False
51,-16.803956759178032,-21.79700907475531,4.993052121609618,0.12102342822120687,-52.58944098693503,0.007178341504186392,0.007319196593016386,6.978205419727601e-06,-0.0004135037597734481,-0.00041826118831522763,-0.0010383590124547482,-0.00013387660146690905,0.007131899707019329,0.0067608896642923355,-6.626891718042316e-06,0.0005006669089198112,0.0005873081390745938,0.0003643838281277567,0.002842359710484743,-0.43367972654781956,0.6674739335718874,18.0,False
52,-17.076811106191517,-22.95449346337615,5.8776827478139415,0.1184071810484606,-52.91817426950918,0.007178341504186392,0.007319196593016386,2.297136052220594e-05,-0.0003975106228608638,-0.0004022680514026433,-0.0010223658755421638,-0.00011788345727836713,0.007131899707019329,0.0067608896642923355,-6.5043145696108695e-06,0.000500789494253695,0.0005874307244084775,0.00036450638435781,0.002842482179403305,-0.4254174712598984,0.6644739563255857,18.0,False
53,-17.504595567951096,-22.920040367686816,5.415444589604093,0.11832604982421896,-53.367943370409606,0.007178341504186392,0.007319196593016386,7.773523066134658e-06,-0.00041270843939855695,-0.00041746586794033647,-0.0010375637793913484,-0.0001330812810920179,0.007131899707019329,0.0067608896642923355,-6.506671979877865e-06,0.0005007871077395976,0.0005874283378943801,0.000364504026947543,0.0028424798510968685,-0.42558963655063187,0.6645365773972277,18.0,False
54,-18.193948497879976,-23.677557713567875,5.483609452759478,0.1188201905980622,-53.43011784957627,0.007178341504186392,0.007319196593016386,7.64926244301023e-06,-0.0004128327127546072,-0.0004175901412963867,-0.0010376879945397377,-0.00013320553989615291,0.007131899707019329,0.0067608896642923355,-6.468956144090043e-06,0.0005008248263038695,0.000587466056458652,0.00036454174551181495,0.0028425175696611404,-0.42305229236943787,0.6636132123556486,18.0,False
55,-16.791474477045952,-23.82147791156661,7.0300035638324285,0.12034480871453797,-53.29739431607521,0.007178341504186392,0.007319196593016386,7.127217031666078e-06,-0.00041335474816150963,-0.00041811217670328915,-0.0010382100008428097,-0.00013372758985497057,0.007131899707019329,0.0067608896642923355,-6.525866865558783e-06,0.0005007678992114961,0.0005874091875739396,0.00036448484752327204,0.002842460758984089,-0.4266765916890355,0.6649318252617098,18.0,False
56,-17.384596129595224,-24.937825251433807,7.553229251150357,0.12089717177684697,-53.1370573744262,0.007178341504186392,0.007319196593016386,7.2662101047171745e-06,-0.00041321577737107873,-0.00041797320591285825,-0.0010380710009485483,-0.00013358858996070921,0.007131899707019329,0.0067608896642923355,-8.640990017738659e-06,0.0004986528074368834,0.000585294037591666,0.0003623697266448289,0.0028403454925864935,-0.5615854497604597,0.7124435500580001,18.0,False
57,-18.30930111771923,-25.013668631429727,6.704367559508415,0.11843103898615487,-53.95361914338365,0.007178341504186392,0.007319196593016386,5.861965291842353e-06,-0.0004146200080867857,-0.0004193774366285652,-0.0010394753189757466,-0.0001349928352283314,0.007131899707019329,0.0067608896642923355,-6.223128821147839e-06,0.0005010706372559071,0.0005877119256183505,0.000364787585567683,0.002842763438820839,-0.40686016084854354,0.6576974746975535,18.0,False
58,-19.18363281293104,-25.66277470561744,6.47914159365293,0.1182412758553769,-54.26933676509534,0.007178341504186392,0.007319196593016386,6.529739493998932e-06,-0.0004139522498007864,-0.0004187096783425659,-0.0010388075606897473,-0.00013432506239041686,0.007131899707019329,0.0067608896642923355,6.278019100136589e-06,0.0005135717801749706,0.0006002130685374141,0.00037728872848674655,0.0028552645817399025,0.3687393845375867,0.35638258567316494,18.0,False
59,-17.2356652082023,-26.00011258744924,8.764447209525244,0.11959275182357616,-53.10021524375441,0.007178341504186392,0.007319196593016386,1.2730979506159201e-05,-0.00040775100933387876,-0.0004125084378756583,-0.0010326062329113483,-0.0001281238510273397,0.007131899707019329,0.0067608896642923355,-1.9779648937401362e-05,0.0004875141312368214,0.000574155361391604,0.0003512310504447669,0.0028292068745940924,-1.2384215454100178,0.8913954702467642,18.0,False
60,-18.043018890639484,-26.19860299967103,8.155584149441477,0.11919673767972128,-53.817248673088805,0.007178341504186392,0.007319196593016386,7.934573659440503e-06,-0.00041254740790463984,-0.00041730483644641936,-0.0010374026605859399,-0.00013292023504618555,0.007131899707019329,0.0067608896642923355,-1.1245409950788599e-05,0.0004960483638569713,0.0005826895940117538,0.0003597653121687472,0.0028377410490065813,-0.7298546026661356,0.7667753230396444,18.0,False
61,-19.72441612933315,-26.445013466527907,6.720597547999883,0.11850019780087606,-53.74267853990113,0.007178341504186392,0.007319196593016386,8.515550575793895e-07,-0.0004196304362267256,-0.00042438783566467464,-0.001044485718011856,-0.00014000324881635606,0.007131899707019329,0.0067608896642923355,-6.332572411338333e-06,0.0005009612068533897,0.0005876024370081723,0.0003646781260613352,0.0028426540084183216,-0.4138781763211675,0.660266381487107,18.0,False
62,-18.605340871433754,-27.109699680306818,8.504358641003485,0.11798337135611281,-54.862260549081924,0.007178341504186392,0.007319196593016386,4.603187699103728e-05,-0.0003744501154869795,-0.00037920751492492855,-0.00099930539727211,-9.482294990448281e-05,0.007131899707019329,0.0067608896642923355,-6.1167161220510025e-06,0.0005011770408600569,0.0005878183292225003,0.0003648939891718328,0.0028428698424249887,-0.3997006653558575,0.6550691755386369,18.0,False
