Ticker,policy_weight
GLD,0.020211022
IEFA,0.3536086
IVV,0.020463107
QQQ,0.02021102
SPY,0.020845685
VEA,0.48036584
VOO,0.020262126
VTI,0.020219369
VTV,0.023598388
VUG,0.020214953
