Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.9973776445898,19.998377472625343,14.998745155255046,9.999323196459297,14.999824374684671,10.0,0.0,99.99364784361416
validation,29.999623410013243,19.999747322171363,14.99981842155845,9.999846267966939,14.957192150908314,10.0,0.0,99.9562275726183
all,29.998232851306057,19.99888844267528,14.999153081247016,9.999499341015207,14.999965603284249,10.0,0.0,99.99573931952781
