Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,VOO,188,0.001283034048181899,0.051469139754772186,0.05018610871852713,17.548205598179926,,True
1,train,IVV,188,0.0012840533510167548,0.051469139754772186,0.05018508941569227,17.54885200245967,,True
2,train,SPY,188,0.0012792272770658453,0.051469139754772186,0.050189915489643175,17.545189245650732,,True
3,train,VTI,188,0.0012960671744448073,0.051469139754772186,0.050173075592264214,17.596867543971314,,True
4,train,QQQ,188,0.0015877022388133598,0.051469139754772186,0.049881440527895664,17.45528386637324,,True
5,train,VEA,188,0.001412148171282829,0.051469139754772186,0.050056994595426195,17.161520597894654,,True
6,train,VUG,188,0.0014275020741401836,0.051469139754772186,0.05004164069256884,17.48198314462872,,True
7,train,GLD,188,0.00264471801037484,0.051469139754772186,0.04882442475633418,15.369543661803135,,True
8,train,IEFA,188,0.0011797800977179345,0.051469139754772186,0.05028936266899109,17.23137407322584,,True
9,train,VTV,188,0.0010418216598794816,0.051469139754772186,0.05042732110682954,17.417608223037988,,True
10,train,AME,188,0.001604489823605152,0.051469139754772186,0.04986465294310387,17.63269318797535,,True
11,train,ANET,188,0.0037872188902915794,0.051469139754772186,0.04768192387641745,14.440472732449335,,True
12,train,APP,188,0.004076154942208148,0.051469139754772186,0.047392987824500875,13.49443177024095,,True
13,train,APTV,188,0.0018124669156175978,0.051469139754772186,0.049656675851091424,18.04091015248688,,True
14,train,ARES,188,0.0001956202248309521,0.051469139754772186,0.05127352254187807,16.94640976563499,,True
15,train,BRK-B,188,-0.0006021914329934628,0.051469139754772186,0.05207133419970249,17.284996627677852,,True
16,train,CME,188,0.0004003783489795441,0.051469139754772186,0.05106876441772948,15.551544971623096,,True
17,train,CMI,188,0.003831841527147496,0.051469139754772186,0.04763730123956153,16.976962574117238,,True
18,train,CNP,188,0.00034982473292249314,0.051469139754772186,0.05111931803378653,16.26563409613934,,True
19,train,CRM,188,-0.0006505761374818518,0.051469139754772186,0.05211971890419088,17.328349755128045,,True
20,train,CVNA,188,0.0034600962349709045,0.051469139754772186,0.04800904653173812,13.946038009684514,,True
21,train,EQR,188,-0.00047102602238350725,0.051469139754772186,0.05194016878909253,17.31809711463769,,True
22,train,FDX,188,0.002389948101753884,0.051469139754772186,0.04907919466495514,16.91764917266599,,True
23,train,FISV,188,-0.004571788171504406,0.051469139754772186,0.056040930938213426,14.109392746583284,,True
24,train,FTNT,188,-0.0009321158236645638,0.051469139754772186,0.05240125859037359,15.114536388724352,,True
25,train,GD,188,0.0015787273011309035,0.051469139754772186,0.04989041546557812,16.836901822118236,,True
26,train,GIS,188,-0.0009600380633739715,0.051469139754772186,0.052429180830082994,17.12261096210459,,True
27,train,GPN,188,-7.488150545891296e-05,0.051469139754772186,0.051544024272167935,17.925839510093848,,True
28,train,HUBB,188,0.001798768309836692,0.051469139754772186,0.04967037445687233,17.16089679075719,,True
