Ticker,policy_weight
ASSET_01,0.04431111
ASSET_02,0.13370264
ASSET_03,0.093027994
ASSET_04,0.15517147
ASSET_05,0.13097309
ASSET_06,0.10242615
ASSET_07,0.06235845
ASSET_08,0.04825318
ASSET_09,0.13597904
ASSET_10,0.09379688
