Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,8.567533706877615,0.0,0.0,5.239407591437304,1.7448314295809435,0.0,10.654110610485072,4.897662117410791
validation,17.972019483663782,0.0,0.0,4.258527844577714,2.2826939613923884,0.0,10.494306385517119,14.018934904116767
all,11.831692597618707,0.0,0.0,5.358934630477634,3.398336822716495,3.333333333333333,9.499373137950894,14.422924246195272
