Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,66.0,0.21983343362808228,0.21898511052131653,0.21983343362808228,0.23351897299289703,0.21898511052131653,0.21717484295368195,0.21867525577545166,0.23351897299289703,0.21717484295368195,0.21867525577545166,0.0
validation,17.0,0.3176153898239136,0.31795695424079895,0.3176153898239136,0.32478460669517517,0.31795695424079895,0.31683897972106934,0.3145121932029724,0.32478460669517517,0.31683897972106934,0.3145121932029724,0.0
all,83.0,0.23986105620861053,0.23925645649433136,0.23986105620861053,0.25221192836761475,0.23925645649433136,0.23758798837661743,0.2383045107126236,0.25221192836761475,0.23758798837661743,0.2383045107126236,0.0
