Ticker,policy_weight
ASSET_01,0.09588505
ASSET_02,0.09368934
ASSET_03,0.09264051
ASSET_04,0.09778177
ASSET_05,0.09897309
ASSET_06,0.09267521
ASSET_07,0.09857694
ASSET_08,0.094296895
ASSET_09,0.13365893
ASSET_10,0.10182222
