Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,0.9213531730221767,-0.49965190449181723,1.4210050889089996,0.004695985858858216,-13.407671236524395,0.007149352692067623,2.1490395738510415e-05,0.008878790773451328,9.896434494294226e-05,2.5243106607938035,0.007373693482686056,False
2,0.8702335848527796,-0.6237182687310612,1.4939518442340927,0.004647658361742894,-13.22793519263174,0.007149352692067623,1.094329581974307e-05,0.008878790773451328,8.843839168548584e-05,2.423415500778134,0.009481279175609082,False
3,0.7546048024121452,-0.2338737944761912,0.9884785951352587,0.004626649756021067,-13.097293648065305,0.007149352692067623,2.1604346329695545e-05,0.008878790773451328,0.0001291873340960592,2.212591331412043,0.015714527075898668,False
4,0.5741445702664992,-0.4349304612945108,1.0090750222112619,0.004562565280745427,-13.10752971499574,0.007149352692067623,3.571194611140527e-05,0.008878790773451328,0.00019184213306289166,1.84783330164904,0.03521483087219075,False
5,0.4394421887164022,-0.40282902749730093,0.8422712157754337,0.004511935417266453,-13.21188907997281,0.007149352692067623,7.747347262920812e-05,0.008878790773451328,0.00033207007800228894,2.2085419509984354,0.015863461328940297,False
6,0.3051627453635721,-0.5120608905951182,0.8172236377117681,0.004453427783743131,-13.22469477560006,0.007149352692067623,0.00011120649287477136,0.008878790773451328,0.0002487210149411112,1.6099624488065332,0.05678955299337493,False
7,0.23637541836383297,-0.4347860930012722,0.6711615113651052,0.004430252967365817,-13.294565219505161,0.007149352692067623,0.00017030742310453206,0.008878790773451328,0.0003625418175943196,1.7500914727673407,0.04305851575347022,False
8,0.17436273775848687,-0.4047926500731823,0.5791553878316692,0.004436160264281081,-13.170507524527755,0.007149352692067623,0.000165898134582676,0.008878790773451328,0.00034546738606877625,1.6751458809595605,0.05001371407520508,False
9,0.12347187481674493,-0.43455347710964726,0.5580253519263922,0.004385190198709275,-13.159187559987984,0.007149352692067623,0.00015202281065285206,0.008878790773451328,0.0002794139727484435,1.5072575812862783,0.06895723342037102,False
10,0.04557725378111297,-0.6401495331642675,0.6857267869453804,0.004387001817425092,-13.144248233121985,0.007149352692067623,0.00019850509124808013,0.008878790773451328,0.0002921384002547711,1.7262071168597475,0.045182138287216796,False
11,-0.060287684786553476,-0.46060168860005396,0.4003140038135005,0.00433792073425709,-13.172122581332337,0.007149352692067623,0.00016034087457228452,0.008878790773451328,0.000499183195643127,2.101971059355435,0.020256967831459017,False
12,-0.06984598321073196,-0.5307098790711048,0.4608638958603728,0.00433214731039662,-13.335757685642616,0.007149352692067623,0.00023173117369879037,0.008878790773451328,0.0005106009193696082,2.1562558740541777,0.017901378346127473,False
13,-0.10171461455962237,-0.4081384948655671,0.3064238803059447,0.004283566603108364,-13.347996936124915,0.007149352692067623,0.0001904172677313909,0.008878790773451328,0.0005905089201405644,2.1344508132942734,0.018817030451030343,False
14,-0.13408073081689723,-0.5213955944659663,0.3873148636490691,0.004218335080818802,-13.388825902751847,0.007149352692067623,0.00020105611474718899,0.008878790773451328,0.0004976105410605669,1.8195940031011686,0.03734643207391596,False
15,-0.0941749986480264,-0.4614556396708769,0.36728064102285046,0.004219938033059531,-13.308529928618787,0.007149352692067623,0.0002571160439401865,0.008878790773451328,0.0005178692517802119,1.7158809019154837,0.046126771681106515,False
16,-0.07195773720741272,-0.5359074064329559,0.46394966922554315,0.004144104969158184,-13.31320265227673,0.007149352692067623,0.00037672152393497527,0.008878790773451328,0.0006333681521937251,1.868930832044252,0.03369018852886923,False
17,-0.1098557663898842,-0.45450201221540865,0.34464624407244665,0.00411937599453856,-13.314576990464154,0.007149352692067623,0.00034113082801923156,0.008878790773451328,0.0006289986195042729,1.653228265256309,0.05221397563735438,False
18,-0.11700446290128372,-0.5738273555157232,0.4568228926144394,0.004124173063638748,-13.45358248317943,0.007149352692067623,0.0004146762366872281,0.008878790773451328,0.0008329336415044963,1.8958496949574837,0.031826394105471965,False
19,-0.15901746820001042,-0.44753849038890764,0.28852102218889725,0.004062086261589737,-13.534271763820275,0.007149352692067623,0.00037363258888944983,0.008878790773451328,0.0008106437744572759,1.7258905104295035,0.04521086121933318,False
20,-0.1432334891721314,-0.5331540374340964,0.38992054848109975,0.004040664650828522,-13.497939932580088,0.007149352692067623,0.0006069570081308484,0.008878790773451328,0.0007399423629976809,1.7779937309410412,0.040683466721867026,False
21,-0.15753952194662654,-0.4819607278879951,0.32442120594136853,0.004012869734901423,-13.437352498372396,0.007149352692067623,0.0005139857530593872,0.008878790773451328,0.0006727519212290645,1.3439170203183533,0.09246185177369778,False
22,-0.15848569148311428,-0.5112011121476397,0.3527154206645255,0.004052504093623629,-13.41063129200655,0.007149352692067623,0.000632068666163832,0.008878790773451328,0.0006053860415704548,1.3820547521702482,0.0864892622711912,False
23,-0.13318657524445476,-0.5082225706063065,0.3750359953618517,0.0039359663485311995,-13.417766066158519,0.007149352692067623,0.0005726559902541339,0.008878790773451328,0.0010234243236482143,1.7187217254546014,0.045865281050262566,False
24,-0.15822922219248378,-0.4842442230266683,0.32601500083418455,0.0038909829522976104,-13.639816153283213,0.007149352692067623,0.0006534314015880227,0.008878790773451328,0.0010834875283762813,1.9468762563981186,0.028533506290126815,False
25,-0.1748350665849798,-0.5095671099774978,0.334732043392518,0.003903746992970506,-13.517236915289187,0.007149352692067623,0.0007796988938935101,0.008878790773451328,0.0007893374422565103,1.8231827787837604,0.03706965645609901,False
26,-0.18042906476002113,-0.4665876346475938,0.28615856988757266,0.003939724591213698,-13.341593592774634,0.007149352692067623,0.0007899917545728385,0.008878790773451328,0.0007327027269639075,1.4791931105227842,0.07261967898461634,False
27,-0.17152059107434517,-0.5371389850681904,0.36561839399384516,0.003915286705117016,-13.417723618301691,0.007149352692067623,0.0008027027361094952,0.008878790773451328,0.0005886944709345698,1.5537793376270126,0.06321065117860761,False
28,-0.18676207579818427,-0.49711773676030774,0.31035566096212347,0.003871378461446832,-13.445546767290901,0.007149352692067623,0.0008235336863435805,0.008878790773451328,0.000718615367077291,1.448294671442354,0.07682753625677416,False
29,-0.17791378147461834,-0.5144861621015212,0.33657238062690287,0.0038508896935073767,-13.551073934517655,0.007149352692067623,0.0008187495404854417,0.008878790773451328,0.0006418388802558184,1.4496111796927675,0.07664443732312881,False
30,-0.1999957748487884,-0.4770737979926315,0.2770780222673042,0.0039054910542772095,-13.386485903870826,0.007149352692067623,0.0007637426606379449,0.008878790773451328,0.0008630706579424441,1.322633878856193,0.09592884225172231,False
31,-0.2020928211071912,-0.5074262391118443,0.305333418004653,0.003870518891798223,-13.652907034930061,0.007149352692067623,0.0008930701296776533,0.008878790773451328,0.0010138395009562373,1.5178711138741445,0.06761095426214912,False
32,-0.20590742808931015,-0.5154445586251277,0.3095371305358176,0.003889700343065402,-13.440439560834099,0.007149352692067623,0.0010091197909787297,0.008878790773451328,0.0009440068970434368,1.7598373472508757,0.042216156722441195,False
