Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,-10.903714142449433,0.0,0.0,2.53150947714618,-2.0631321863024836,0.0,10.796605646610258,-21.231942498215993
validation,-24.685369071464425,0.0,0.0,-9.635155272638908,-3.424095238353227,0.0,10.560825169086456,-48.305444751543014
all,3.142400148837984,0.0,0.0,4.192759182473788,5.984843194779663,3.333333333333333,2.9030920565128318,13.750243802911935
