Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.006189584732055664,0.004276265390217304,0.010697961784899235,0.008771714754402637,0.1783633977174759
validation,52.0,0.007492576725780964,-0.006609538570046425,0.01531316339969635,0.0012009602505713701,0.17300496995449066
all,256.0,0.006454254500567913,0.004971079528331757,0.011635424569249153,0.010139898397028446,0.17273125052452087
