Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.1495430130584567,-0.566454571836135,1.7159975860633103,0.00453870766339641,-13.554153591978784,0.006189584732055664,4.3672089304891415e-06,0.007492576725780964,-3.572839887056034e-06,-0.11695685901552941,0.5463231940568916,False
2,0.7516230929131601,-0.7003998063212517,1.4520228914186066,0.00448896525902491,-13.456623133491068,0.006189584732055664,1.3703516742680222e-05,0.007492576725780964,-1.5371120753115974e-05,-0.32143036263197355,0.6254010317674537,False
3,0.5749438662155002,-0.41245832338052635,0.9874021843367932,0.004458792489387241,-13.2426851309982,0.006189584732055664,1.0734679563029204e-06,0.007492576725780964,-5.275469447951764e-05,-0.6959871738040331,0.7552017062194539,False
4,0.2726972874473123,-0.35533223198909386,0.6280295194364062,0.004392503505097884,-13.292919514225979,0.006189584732055664,4.8814450565259904e-05,0.007492576725780964,-6.80157754686661e-05,-0.6387684033764436,0.7370839765603787,False
5,0.04603513666227752,-0.49229146043459576,0.5383265970968732,0.004342043484725496,-13.328708854376101,0.006189584732055664,7.492274744436145e-05,0.007492576725780964,-6.340329127851874e-05,-0.49248450281730466,0.6877547827053376,False
6,0.0018335236053840787,-0.45346269449766946,0.45529621810305354,0.00430028073891413,-13.311315517799526,0.006189584732055664,7.920025382190943e-05,0.007492576725780964,-7.454363367287442e-05,-0.4663786830398971,0.6785347487526299,False
7,-0.08090426232300553,-0.5064565247180415,0.42555226239503596,0.0042920844245921165,-13.313415882634182,0.006189584732055664,7.985532283782959e-05,0.007492576725780964,-7.225802255561575e-05,-0.39427166780875006,0.6524878245490036,False
8,-0.08286942103329827,-0.5723674344081505,0.4894980133748522,0.004258087562287555,-13.329261274898753,0.006189584732055664,0.00011081204866059124,0.007492576725780964,-7.531505252700299e-05,-0.380346313982141,0.6473660470100076,False
9,-0.09875558053745943,-0.40419362689934524,0.3054380463618858,0.004225407046831998,-13.282487887962192,0.006189584732055664,0.00010511220898479223,0.007492576725780964,-9.257288911612704e-05,-0.3580338852910466,0.6391021905443701,False
10,-0.11872725627001594,-0.4895806487868814,0.37085339164032655,0.004184199615801666,-13.315811905206418,0.006189584732055664,9.227003465639427e-05,0.007492576725780964,-5.4823663958813995e-05,-0.18326000063724993,0.5723396756916326,False
