Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999999994475765,19.99999999580278,14.999999997285821,9.999999999238554,14.993476452042879,10.0,0.0,99.9934764388458
validation,29.999999999989033,19.99999999998837,14.99999999999354,9.999999999990635,14.964403056231813,10.0,0.0,99.96440305619339
all,29.99999999845277,19.999999998741423,14.9999999992111,9.999999999690312,14.998820723079541,10.0,0.0,99.99882071917516
