Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,35.0,0.1158052608370781,0.11554232984781265,0.1158052608370781,0.11995767802000046,0.11554232984781265,0.11488861590623856,0.11562987416982651,0.11995767802000046,0.11488861590623856,0.11562987416982651,0.0
validation,9.0,0.14532172679901123,0.14665232598781586,0.14532172679901123,0.14194925129413605,0.14665232598781586,0.14433051645755768,0.14583361148834229,0.14194925129413605,0.14433051645755768,0.14583361148834229,0.0
all,44.0,0.12184271961450577,0.12190571427345276,0.12184271961450577,0.12445595115423203,0.12190571427345276,0.12091080844402313,0.12180791050195694,0.12445595115423203,0.12091080844402313,0.12180791050195694,0.0
