Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999999941878944,19.999999956884974,14.999999970862973,9.999999988960477,14.999999866508178,10.0,0.0,99.99999972509555
validation,29.999999999248235,19.9999999994716,14.99999999954072,9.99999999983978,14.905569918877553,10.0,0.0,99.9055699169779
all,29.9999999756933,19.99999998216287,14.999999987321818,9.999999995275342,14.999999292198373,10.0,0.0,99.9999992326517
