Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,-10.611947326126383,0.0,0.0,-0.45127239915344464,-3.7302376594380715,0.0,6.811803281307216,-21.605260666025114
validation,9.544707433928481,0.0,0.0,4.351155454721896,1.6664227123925233,0.0,6.74838468432426,8.81390091671864
all,2.217237048856193,0.0,0.0,3.4557535527160024,6.052052616582166,3.333333333333333,3.015037849545474,12.04333870194222
