Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,72.0,0.03199262171983719,0.03472120314836502,0.03364555165171623,0.03834223374724388,0.03306826949119568,0.02945682406425476,0.030470214784145355,0.024609489366412163,0.03999516740441322,0.031109757721424103,0.0321231484413147,0.026262423023581505,0.06531915068626404
validation,18.0,0.018042566254734993,0.011906719766557217,0.013518698513507843,0.02267526276409626,0.016430586576461792,0.018061386421322823,0.018921948969364166,0.027025319635868073,0.01815139502286911,0.013537519611418247,0.014398081228137016,0.022501451894640923,0.12216724455356598
all,90.0,0.02920261211693287,0.030158305540680885,0.029620181769132614,0.03520883619785309,0.029740730300545692,0.027177734300494194,0.028160560876131058,0.025092653930187225,0.03562641143798828,0.027595307677984238,0.028578132390975952,0.02551022544503212,0.07668876647949219
