Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,11.899204804912333,0.0,0.0,7.009676359716885,2.4697012847827264,0.0,10.703404247760767,10.675178201651176
validation,-1.634191207699653,0.0,0.0,6.209334438061788,-0.19822385305440002,0.0,10.212824642658234,-5.835905265350498
all,15.203502809879483,0.0,0.0,7.914399256271585,4.396130806422287,3.333333333333333,9.004753232002253,21.84261297390443
