Index,universe_id,tickers,rebalance_date,forward_end,samples,selected_objective,weighted_reward,blended_excess_reward
21,21,"APO,CHD,EQIX,ES,IQV,LLY,POOL,SATS,TRV,XYL",2023-12-01,2023-12-08,1,equal_weight,-0.0026295709483639927,-0.00262451171875
22,22,"APP,BF-B,BIIB,BKR,HCA,KKR,PH,SBAC,STE,VST",2023-03-17,2023-03-24,1,equal_weight,-0.0018839467325012496,-0.0018788576126098633
23,23,"CARR,MAR,MCHP,NCLH,NDAQ,NI,POOL,RF,SWK,WFC",2025-12-26,2026-01-02,1,equal_weight,-0.0012558037190441723,-0.0012543797492980957
24,24,"APP,CARR,CDW,DHI,ES,HON,IQV,NCLH,NTAP,XYL",2025-06-13,2025-06-20,1,equal_weight,-0.00040544561003245147,-0.0003994107246398926
25,25,"CDW,DHI,ETR,LH,NVR,OKE,RF,TMO,VRT,VRTX",2024-12-06,2024-12-13,1,min_variance,0.007415634587812238,0.0074152350425720215
26,26,"APA,AWK,CHD,EXE,LH,LLY,NI,POOL,PSA,PSX",2024-01-12,2024-01-19,1,mean_variance,0.01607918388023157,0.016076743602752686
27,27,"BF-B,CARR,LMT,MDLZ,NCLH,PANW,PSA,VRTX,VST,WDC",2025-08-08,2025-08-15,1,min_variance,0.0033710265621131313,0.0033833980560302734
28,28,"APO,BF-B,BIIB,ES,MAR,NCLH,PAYX,POOL,TMO,TTD",2024-07-26,2024-08-02,1,min_variance,0.013745369684992773,0.01374208927154541
29,29,"EQIX,KKR,LH,LLY,NI,NTAP,PANW,POOL,RSG,TTD",2024-03-08,2024-03-15,1,min_variance,0.005455722688848296,0.005462348461151123
30,30,"COR,FTNT,HAS,NDAQ,OKE,OMC,POOL,PSX,RF,TRV",2024-03-15,2024-03-22,1,equal_weight,-0.0023120744034637107,-0.002307891845703125
31,31,"BF-B,CARR,CDNS,EXE,HAS,IBM,MCHP,PSX,USB,VRT",2023-05-19,2023-05-26,1,equal_weight,-0.001875191305101462,-0.0018820762634277344
32,32,"ACGL,CARR,GOOG,HSIC,IBM,NTAP,PH,TAP,VST,WDC",2022-11-11,2022-11-18,1,min_variance,0.01564780861950084,0.015642642974853516
33,33,"ACGL,APA,BIIB,FCX,IBM,LLY,NVR,PH,STE,XYL",2024-08-09,2024-08-16,1,mean_variance,-0.0010119511283506997,-0.0010050535202026367
34,34,"APO,BKR,EXE,GPN,LLY,PANW,PH,SBAC,TMO,VTR",2025-11-07,2025-11-14,1,min_variance,0.002377110452284517,0.0023796558380126953
35,35,"APA,BF-B,CDNS,EQIX,INTC,MSI,NVR,STE,TAP,WY",2022-10-07,2022-10-14,1,min_variance,0.014729329621238177,0.014722704887390137
36,36,"ACGL,APA,APO,CDNS,NDAQ,SBAC,SJM,VRTX,WFC,WY",2025-09-26,2025-10-03,1,min_variance,0.00416918886940755,0.0041710734367370605
37,37,"APO,BKR,CPRT,IBM,IQV,OKE,PH,SATS,SJM,VTR",2025-08-15,2025-08-22,1,mean_variance,0.0071094927953706455,0.007119655609130859
38,38,"AME,APP,BIIB,CDNS,CMS,ETR,HON,PH,RSG,VST",2023-07-21,2023-07-28,1,equal_weight,-0.00263568240363025,-0.002633988857269287
39,39,"ACGL,APO,BIIB,CHD,COR,GS,HCA,IBM,PANW,SWK",2024-11-22,2024-11-29,1,mean_variance,0.004062416170193442,0.0040836334228515625
40,40,"CARR,EQIX,FCX,HSIC,MAR,MCHP,NCLH,SBAC,VRTX,YUM",2023-02-24,2023-03-03,1,equal_weight,-0.0019786458058710958,-0.0019364356994628906
41,41,"BR,CARR,GS,HON,IQV,NWSA,TRV,WDC,WFC,WY",2025-05-09,2025-05-16,1,mean_variance,0.01194693712872239,0.011941313743591309
42,42,"CDNS,CPRT,HAS,NCLH,NDAQ,NTAP,SJM,TTD,VTR,WY",2025-02-21,2025-02-28,1,min_variance,0.01949435627199652,0.019493043422698975
43,43,"BF-B,FSLR,MAR,MCHP,MSI,NDAQ,NWSA,OMC,PANW,VST",2023-11-10,2023-11-17,1,mean_variance,0.001817581977925662,0.0018279552459716797
44,44,"CARR,FTNT,KKR,LH,MDLZ,MSI,POOL,SATS,USB,VRT",2022-10-14,2022-10-21,1,mean_variance,0.01015449623822671,0.01015615463256836
45,45,"APO,APP,AWK,BKR,GPN,IQV,RSG,TMO,TRV,VST",2026-02-27,2026-03-06,1,equal_weight,-0.0017179731747142104,-0.0016774535179138184
46,46,"AME,APP,EXE,HSIC,PAYX,PH,SJM,TAP,TMO,YUM",2024-03-08,2024-03-15,1,mean_variance,0.003521872319207975,0.003558635711669922
47,47,"AWK,FITB,HON,HSIC,INTC,PH,PSX,RSG,TTD,VST",2025-11-14,2025-11-21,1,min_variance,0.017303336281836557,0.017303764820098877
48,48,"CDW,CMS,HON,IBM,LH,PAYX,TAP,VST,WDC,WFC",2025-01-24,2025-01-31,1,min_variance,0.002664085010488525,0.0032242536544799805
49,49,"APO,BF-B,FITB,GS,HON,IBM,INTC,PSX,SATS,STE",2025-06-06,2025-06-13,1,mean_variance,-4.7398243991827375e-05,8.344650268554688e-05
50,50,"APO,CMS,CPRT,ETR,KKR,NCLH,NDAQ,PSA,WDC,WY",2025-05-16,2025-05-23,1,mean_variance,0.009526487645444916,0.009580671787261963
51,51,"APP,GS,LLY,NDAQ,NI,NVR,PSA,RF,XYL,YUM",2023-03-31,2023-04-06,1,min_variance,0.019553763469863702,0.01955270767211914
52,52,"BR,FCX,GOOG,HON,KKR,NDAQ,NVR,PAYX,SBAC,USB",2023-11-17,2023-11-24,1,min_variance,0.0006753404082169556,0.0006787776947021484
53,53,"ACGL,AME,CHD,GOOG,GPN,HAS,NI,TMO,VRTX,WDC",2024-04-12,2024-04-19,1,min_variance,0.013835224639075763,0.013829469680786133
54,54,"ACGL,CARR,CHD,ETR,HCA,MAR,MCHP,MDLZ,PH,WFC",2024-05-24,2024-05-31,1,min_variance,0.0029537007727595548,0.0029538869857788086
55,55,"ETR,IQV,KKR,NDAQ,NI,PANW,RSG,SWK,TTD,VST",2022-09-09,2022-09-16,1,min_variance,0.006499571390334917,0.006515622138977051
56,56,"BIIB,CDNS,EXE,HAS,NDAQ,PSA,STE,USB,VST,WY",2024-07-26,2024-08-02,1,min_variance,0.002832014736127749,0.0028948187828063965
57,57,"ES,FSLR,HON,INTC,SJM,STE,TRV,VRTX,WDC,WFC",2023-02-10,2023-02-17,1,min_variance,0.0033348284634163844,0.003354310989379883
58,58,"APA,APO,APP,DHI,GPN,GS,HON,RSG,SWK,VTR",2025-04-17,2025-04-25,1,mean_variance,0.005875550999464821,0.005888938903808594
59,59,"APO,BKR,EQIX,GPN,NVR,OMC,PANW,RF,TTD,VTR",2025-01-31,2025-02-07,1,mean_variance,0.004742920849173746,0.0048149824142456055
60,60,"APA,EQIX,ES,GS,HSIC,NDAQ,OKE,PAYX,TMO,WFC",2025-12-19,2025-12-26,1,mean_variance,0.005254215231880896,0.0052525997161865234
61,61,"BF-B,BKR,CMS,ESS,GPN,HCA,MAR,PANW,TAP,TMO",2025-04-25,2025-05-02,1,equal_weight,-0.000643978119311157,-0.0006350278854370117
62,62,"BR,CARR,CMS,ETR,GS,LLY,MSI,PH,TRV,XYL",2023-11-24,2023-12-01,1,min_variance,-0.0007784028317045845,-0.0007789134979248047
63,63,"AME,AWK,BF-B,BIIB,BR,COR,FITB,GOOG,MDLZ,WFC",2026-02-20,2026-02-27,1,min_variance,0.019183571043226703,0.01917743682861328
64,64,"ETR,GOOG,HAS,KKR,LMT,PAYX,TRV,TTD,USB,VTR",2024-01-26,2024-02-02,1,min_variance,0.00015226402105696752,0.0002187490463256836
65,65,"AME,COR,EQIX,EXE,FCX,FSLR,MCHP,NCLH,NTAP,SWK",2023-09-29,2023-10-06,1,min_variance,0.014113645104512417,0.01412498950958252
66,66,"HON,IQV,MCHP,NDAQ,NI,POOL,PSA,SWK,VTR,XYL",2025-11-28,2025-12-05,1,equal_weight,-0.0011916320762065731,-0.0011970996856689453
67,67,"BIIB,CDW,FCX,FITB,HON,LMT,MAR,NVR,SATS,VTR",2023-12-01,2023-12-08,1,equal_weight,-0.0022764176667754055,-0.0022766590118408203
68,68,"APA,APO,APP,DHI,ESS,INTC,LMT,MCHP,SJM,VTR",2022-10-21,2022-10-28,1,equal_weight,-0.0008824209531467682,-0.0008456707000732422
69,69,"COR,EQIX,EXE,HAS,HON,HSIC,KKR,NWSA,SJM,VST",2024-04-12,2024-04-19,1,min_variance,0.014194968117487468,0.014189600944519043
70,70,"APA,ES,FITB,HCA,HSIC,INTC,IQV,KKR,MCHP,SATS",2025-07-03,2025-07-11,1,equal_weight,-0.002378937467940359,-0.002360701560974121
71,71,"APO,CPRT,ES,FITB,FSLR,LH,NVR,PH,SATS,VRTX",2023-03-24,2023-03-31,1,equal_weight,-0.002384183182376389,-0.0023854970932006836
72,72,"ACGL,AME,APA,BF-B,BR,CDW,CMS,SJM,TMO,USB",2024-04-05,2024-04-12,1,mean_variance,0.000837338038471633,0.0008476376533508301
73,73,"ACGL,CHD,ETR,IQV,MAR,NTAP,SATS,STE,WY,XYL",2023-01-06,2023-01-13,1,equal_weight,-0.0016637948543090965,-0.0016683340072631836
74,74,"BF-B,CDNS,GOOG,HON,MSI,PSA,STE,TMO,TTD,VST",2025-01-31,2025-02-07,1,mean_variance,0.0006743476717398259,0.0006789565086364746
75,75,"AME,APA,AWK,EXE,GOOG,HAS,NCLH,POOL,RSG,STE",2024-04-19,2024-04-26,1,equal_weight,-0.0024240952973413237,-0.0023862123489379883
76,76,"BKR,BR,CARR,CDNS,DHI,EXE,MSI,PANW,RSG,STE",2023-10-06,2023-10-13,1,min_variance,0.0037550322737358575,0.0037631988525390625
77,77,"AME,BR,GS,LMT,MDLZ,MSI,NCLH,SWK,VRT,VST",2023-05-19,2023-05-26,1,equal_weight,-0.0007835683341529637,-0.0007871389389038086
78,78,"APO,BR,COR,EXE,FTNT,HON,MDLZ,OKE,TAP,WFC",2024-08-23,2024-08-30,1,mean_variance,0.00656932395104737,0.006560325622558594
79,79,"CHD,HAS,LLY,LMT,MCHP,MDLZ,OMC,PSA,PSX,VRT",2025-01-10,2025-01-17,1,min_variance,0.0037682716008400324,0.0037708282470703125
80,80,"ACGL,APA,GOOG,HON,HSIC,IQV,LMT,RF,TMO,WDC",2026-01-16,2026-01-23,1,mean_variance,-0.0016571957799250856,-0.001598358154296875
81,81,"CHD,COR,ES,FSLR,OKE,TMO,TTD,USB,VST,WY",2024-03-01,2024-03-08,1,min_variance,0.0005446106174412154,0.0005486011505126953
82,82,"BF-B,FTNT,GS,KKR,MAR,NVR,PH,POOL,SATS,WDC",2023-02-17,2023-02-24,1,min_variance,0.023778245116916147,0.02377617359161377
83,83,"ACGL,AME,BIIB,COR,CPRT,HON,INTC,POOL,WFC,XYL",2025-08-22,2025-08-29,1,mean_variance,0.013739358187170538,0.013730049133300781
84,84,"ACGL,EXE,FSLR,GS,HCA,MCHP,MDLZ,MSI,NDAQ,NI",2024-11-15,2024-11-22,1,mean_variance,0.005201287733124006,0.005201578140258789
85,85,"AME,APO,BR,CDW,FCX,FITB,FTNT,OMC,PAYX,WFC",2025-02-21,2025-02-28,1,min_variance,0.004416634795352302,0.004419922828674316
86,86,"APP,CHD,CMS,ES,IBM,IQV,KKR,LMT,VRTX,YUM",2022-11-18,2022-11-25,1,min_variance,0.0004545174617186321,0.0004582405090332031
87,87,"BKR,CARR,DHI,ES,EXE,FITB,INTC,NI,SATS,STE",2023-09-08,2023-09-15,1,min_variance,0.01152171830078944,0.011515557765960693
88,88,"AWK,CARR,DHI,FCX,HAS,IBM,MCHP,MDLZ,TMO,VRT",2025-05-23,2025-05-30,1,mean_variance,0.0006726704354241388,0.0006873607635498047
89,89,"AWK,BKR,CDNS,EQIX,GPN,HSIC,MAR,NCLH,PSX,STE",2025-08-22,2025-08-29,1,mean_variance,-0.0002965144021267762,-0.00027382373809814453
90,90,"APO,BR,COR,EQIX,HCA,MSI,PAYX,PSX,USB,XYL",2024-02-23,2024-03-01,1,min_variance,-0.00045426183917211734,-0.0004502534866333008
91,91,"APP,CARR,CHD,EQIX,HON,NCLH,PANW,SWK,TAP,TTD",2025-07-11,2025-07-18,1,mean_variance,0.020708180600729483,0.02070748805999756
92,92,"ACGL,APA,AWK,CDNS,EXE,FSLR,LMT,RF,TAP,TRV",2025-09-05,2025-09-12,1,equal_weight,-0.00172209825806695,-0.0016689300537109375
93,93,"BF-B,BR,CDNS,CHD,FSLR,IQV,STE,USB,VTR,YUM",2023-12-22,2023-12-29,1,min_variance,0.001153953321974261,0.0011556148529052734
94,94,"ACGL,AWK,BKR,CDNS,FITB,IQV,NDAQ,TAP,TTD,WY",2025-11-21,2025-11-28,1,mean_variance,0.012459836380277561,0.01245570182800293
95,95,"CDNS,GOOG,IBM,PANW,PSX,SBAC,SJM,VRT,XYL,YUM",2023-08-11,2023-08-18,1,mean_variance,0.0035536807051215025,0.0035649538040161133
96,96,"COR,CPRT,EXE,IBM,MAR,NCLH,PANW,PSA,SATS,VRT",2023-06-02,2023-06-09,1,equal_weight,-0.0029263493778236517,-0.002926468849182129
97,97,"BR,CDNS,GPN,HCA,HON,LLY,NVR,PSX,RSG,VTR",2025-01-31,2025-02-07,1,mean_variance,0.0089484415143715,0.008957147598266602
98,98,"AWK,GOOG,INTC,LMT,MDLZ,MSI,NDAQ,NI,VST,WDC",2024-11-29,2024-12-06,1,mean_variance,0.010218641104497168,0.010238111019134521
99,99,"ESS,IBM,MAR,OMC,PAYX,PH,RF,STE,VTR,WDC",2023-01-20,2023-01-27,1,equal_weight,-0.001574453991007482,-0.001576542854309082
100,100,"CDNS,FTNT,GPN,LLY,MAR,MSI,PANW,POOL,STE,VRT",2025-08-22,2025-08-29,1,mean_variance,0.005203856877558047,0.0052370429039001465
101,101,"BF-B,BR,CARR,EQIX,FITB,NWSA,OKE,PANW,PSA,RSG",2023-04-06,2023-04-14,1,equal_weight,-0.002407098749764102,-0.002408623695373535
102,102,"BR,CHD,EQIX,ETR,NWSA,PAYX,SATS,TMO,WY,YUM",2025-07-11,2025-07-18,1,min_variance,0.006838052198362912,0.006842672824859619
103,103,"ESS,LLY,MSI,NI,OKE,PSA,PSX,TRV,VRTX,WDC",2022-07-22,2022-07-29,1,equal_weight,6.354715821055577e-05,6.902217864990234e-05
104,104,"AME,GS,HAS,LLY,NTAP,PANW,TMO,VST,WDC,XYL",2025-07-03,2025-07-11,1,min_variance,0.0010190683356008539,0.0010278820991516113
105,105,"ES,FSLR,HCA,HON,INTC,NDAQ,NWSA,RSG,SBAC,VST",2025-06-20,2025-06-27,1,equal_weight,-0.0022114943416165103,-0.0022110939025878906
106,106,"BIIB,CPRT,EQIX,INTC,IQV,NI,NTAP,PAYX,PH,WY",2025-06-13,2025-06-20,1,equal_weight,-0.0009865763839015205,-0.0009792447090148926
107,107,"ACGL,CHD,COR,ESS,ETR,GPN,MDLZ,NI,RSG,SWK",2025-01-03,2025-01-10,1,min_variance,0.009933016946641868,0.009948968887329102
108,108,"BKR,COR,EXE,GS,IBM,MDLZ,PAYX,VST,WDC,WFC",2024-04-12,2024-04-19,1,min_variance,0.00804904369269076,0.008047044277191162
109,109,"AWK,CARR,ES,ETR,KKR,MSI,RSG,TRV,USB,VTR",2025-02-28,2025-03-07,1,min_variance,0.0029110327900243455,0.002915322780609131
110,110,"ACGL,EQIX,EXE,HAS,IQV,KKR,LMT,OKE,OMC,SBAC",2023-07-28,2023-08-04,1,min_variance,0.001460805262194977,0.0014702677726745605
111,111,"APP,BKR,CHD,CPRT,EXE,FCX,HSIC,INTC,USB,VST",2025-06-13,2025-06-20,1,min_variance,0.003489470150846336,0.00350034236907959
112,112,"CHD,DHI,FITB,GS,HAS,PH,PSA,PSX,SJM,TMO",2024-08-09,2024-08-16,1,mean_variance,0.006916044257378607,0.006911873817443848
113,113,"ACGL,APP,AWK,CDNS,DHI,ETR,EXE,FCX,LLY,WFC",2024-03-28,2024-04-05,1,mean_variance,-0.0003969938807388225,-0.00037491321563720703
114,114,"AME,APP,CDNS,CDW,ESS,FITB,MSI,PSX,SWK,TAP",2024-05-31,2024-06-07,1,mean_variance,0.0104326902408046,0.010436177253723145
115,115,"COR,EQIX,FCX,KKR,LH,MAR,PH,POOL,PSX,WFC",2024-08-23,2024-08-30,1,mean_variance,0.007973865698604298,0.007975459098815918
116,116,"APO,APP,BF-B,BKR,CDW,CHD,FITB,PAYX,SWK,WFC",2022-09-02,2022-09-09,1,equal_weight,-0.0011737305519156963,-0.0011661052703857422
117,117,"CHD,COR,GPN,INTC,STE,SWK,TRV,VRT,VST,VTR",2023-01-20,2023-01-27,1,equal_weight,3.457121915235977e-05,7.486343383789062e-05
118,118,"APA,GPN,IQV,LMT,MCHP,PANW,PAYX,SBAC,VRTX,WDC",2023-06-09,2023-06-16,1,mean_variance,0.017522652513644436,0.017519593238830566
119,119,"BIIB,CDW,EQIX,ETR,FTNT,HAS,MCHP,PAYX,RF,SATS",2022-12-16,2022-12-23,1,min_variance,0.010212182096470743,0.010235846042633057
120,120,"ACGL,APP,COR,FTNT,NCLH,OKE,RSG,SBAC,TRV,VST",2024-03-01,2024-03-08,1,mean_variance,0.0011546337401572122,0.0011687278747558594
121,121,"APP,COR,FCX,FITB,HSIC,INTC,MSI,PAYX,WFC,WY",2025-01-10,2025-01-17,1,mean_variance,4.8022953716854726e-05,9.083747863769531e-05
122,122,"AWK,BR,CDW,CHD,ES,FITB,FTNT,GPN,NTAP,STE",2024-12-20,2024-12-27,1,risk_parity,-0.00021387877582707042,-0.0002135634422302246
123,123,"APA,APP,BIIB,BKR,BR,OMC,POOL,PSA,SJM,TRV",2024-04-12,2024-04-19,1,min_variance,0.019160817707213933,0.01915687322616577
124,124,"APO,APP,CARR,CPRT,HCA,HSIC,LH,NVR,PSX,VTR",2025-09-19,2025-09-26,1,min_variance,0.0021430056218765888,0.0021752119064331055
125,125,"EXE,FCX,HAS,IQV,KKR,LLY,POOL,USB,WDC,XYL",2024-08-23,2024-08-30,1,mean_variance,0.0075880167421997205,0.007594943046569824
126,126,"APA,BIIB,CHD,GPN,NCLH,PANW,RF,STE,USB,WY",2022-10-28,2022-11-04,1,mean_variance,0.017424234173011897,0.017420709133148193
127,127,"ESS,FITB,GPN,HAS,IBM,IQV,MSI,OKE,POOL,VTR",2025-05-23,2025-05-30,1,equal_weight,-0.0014811106049378757,-0.0014821290969848633
128,128,"BF-B,CDW,EXE,FTNT,HAS,LH,PH,TTD,WDC,WY",2024-09-06,2024-09-13,1,mean_variance,0.013530722380243013,0.013523101806640625
129,129,"APP,BIIB,CHD,MSI,NWSA,OKE,TAP,TRV,WDC,WFC",2024-11-22,2024-11-29,1,equal_weight,-0.0017123558460335312,-0.0017129182815551758
130,130,"APA,BF-B,CDW,FTNT,MCHP,NVR,PSX,TMO,VST,WFC",2024-08-23,2024-08-30,1,mean_variance,0.0012245311544135731,0.001237630844116211
131,131,"APP,ETR,FCX,GPN,MSI,STE,SWK,TAP,VTR,WFC",2024-08-02,2024-08-09,1,mean_variance,0.008921343276458698,0.008936882019042969
132,132,"AWK,CMS,NDAQ,PSX,STE,TRV,USB,VRTX,WDC,WFC",2022-11-11,2022-11-18,1,min_variance,0.019025361824610287,0.019046485424041748
133,133,"DHI,GS,HSIC,LMT,NDAQ,PAYX,USB,VRTX,VST,WDC",2024-08-16,2024-08-23,1,mean_variance,0.02369288551365442,0.023688793182373047
134,134,"AME,AWK,ESS,EXE,LMT,MAR,NWSA,PAYX,SWK,VST",2025-07-03,2025-07-11,1,equal_weight,-0.0015467532659464937,-0.0015402436256408691
135,135,"APA,BR,DHI,INTC,LMT,MDLZ,MSI,POOL,VST,VTR",2023-09-01,2023-09-08,1,mean_variance,0.01748690083666433,0.01748335361480713
136,136,"BF-B,CMS,CPRT,ES,GS,HCA,NDAQ,RSG,TMO,WDC",2024-10-11,2024-10-18,1,mean_variance,0.0026075628941622806,0.002611398696899414
137,137,"APA,APO,CMS,FSLR,GOOG,IQV,LLY,OMC,VTR,WDC",2022-08-26,2022-09-02,1,mean_variance,0.012305595574311537,0.012308657169342041
138,138,"ACGL,APP,BKR,ETR,PAYX,SATS,SWK,TAP,TMO,VTR",2023-10-27,2023-11-03,1,equal_weight,-0.0019162218927687225,-0.0019072294235229492
139,139,"APP,CDW,COR,EXE,FITB,HON,POOL,SBAC,VRTX,VST",2024-03-01,2024-03-08,1,equal_weight,-0.0029755806400399267,-0.0029752254486083984
140,140,"BR,GPN,LH,NI,NWSA,RSG,STE,VST,VTR,YUM",2026-03-13,2026-03-20,1,equal_weight,-0.0003436003699813663,-0.0003377199172973633
141,141,"COR,HAS,HCA,INTC,IQV,OMC,PSA,TRV,TTD,WY",2023-04-28,2023-05-05,1,min_variance,0.0048196521772403515,0.004829883575439453
142,142,"APA,BF-B,CMS,FSLR,HON,NI,OMC,PH,SJM,TTD",2023-07-21,2023-07-28,1,mean_variance,0.022680810648826964,0.02268064022064209
143,143,"APO,CDW,DHI,GPN,MDLZ,NI,SJM,TMO,VRTX,WY",2024-01-19,2024-01-26,1,min_variance,0.009358739064840405,0.00936746597290039
144,144,"COR,LH,NCLH,NI,NTAP,OMC,PSX,SATS,TMO,WDC",2026-03-27,2026-04-02,1,mean_variance,0.006888410604658298,0.006938815116882324
145,145,"BR,FSLR,GPN,HCA,MDLZ,NCLH,RSG,SJM,TTD,WDC",2025-09-19,2025-09-26,1,equal_weight,-0.0023157103940628734,-0.002300858497619629
146,146,"CHD,CPRT,HAS,PAYX,PH,POOL,PSX,SATS,TRV,VST",2022-08-26,2022-09-02,1,min_variance,0.005064931761125002,0.005076408386230469
147,147,"BIIB,ESS,HCA,HSIC,IQV,KKR,LLY,TAP,VRTX,VST",2023-05-26,2023-06-02,1,min_variance,0.002876990918489719,0.0028791427612304688
148,148,"AME,APO,EXE,INTC,KKR,MDLZ,PSA,TTD,VRT,XYL",2025-08-08,2025-08-15,1,equal_weight,-0.0018325384150417842,-0.0018262863159179688
149,149,"CMS,FCX,GOOG,HON,IBM,NCLH,NI,PANW,PSA,SJM",2022-09-30,2022-10-07,1,equal_weight,-0.0014756745213342923,-0.001480698585510254
150,150,"APO,DHI,FTNT,INTC,IQV,KKR,MAR,NI,PH,PSA",2025-09-19,2025-09-26,1,min_variance,0.00825119009078078,0.008256196975708008
151,151,"BIIB,BKR,CDW,COR,ESS,MCHP,PANW,SJM,STE,VTR",2023-07-28,2023-08-04,1,min_variance,0.00764158712919364,0.007639467716217041
152,152,"CDW,CHD,GOOG,KKR,OKE,PANW,PSA,SATS,STE,WY",2025-12-12,2025-12-19,1,min_variance,0.005259953421507824,0.005277395248413086
153,153,"AWK,CARR,EQIX,HCA,IQV,NCLH,NWSA,PSX,RF,SATS",2023-08-18,2023-08-25,1,mean_variance,0.022223707358894496,0.022216320037841797
154,154,"CDW,CHD,DHI,ES,FSLR,FTNT,HAS,INTC,POOL,VRTX",2024-02-23,2024-03-01,1,mean_variance,-0.0010036535347445765,-0.0009834766387939453
155,155,"APP,DHI,ETR,GOOG,MAR,NVR,RF,SBAC,TMO,VTR",2025-01-03,2025-01-10,1,min_variance,0.013554285986425923,0.013552546501159668
156,156,"GOOG,HCA,IQV,LH,MDLZ,RSG,SATS,STE,TRV,YUM",2022-12-30,2023-01-06,1,min_variance,-0.0008279166273228184,-0.0008187294006347656
157,157,"BKR,EQIX,HON,LMT,NTAP,PH,POOL,SJM,VST,WFC",2024-08-09,2024-08-16,1,mean_variance,0.0172724847446981,0.017275452613830566
158,158,"BR,CDNS,ESS,EXE,HAS,NI,NWSA,POOL,SJM,STE",2024-05-31,2024-06-07,1,mean_variance,0.014820422369520666,0.014829814434051514
159,159,"APP,CMS,COR,HCA,NI,PAYX,PSX,TAP,VRTX,XYL",2025-06-13,2025-06-20,1,min_variance,0.004784228281089437,0.004785776138305664
160,160,"CARR,EQIX,EXE,HSIC,OMC,POOL,STE,TAP,VRTX,WY",2026-04-02,2026-04-08,1,equal_weight,-0.0013108337877729772,-0.0013107061386108398
