Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,549.0,0.013755157589912415,0.013516026549041271,0.013755157589912415,0.015074186027050018,0.013516026549041271,0.01366981491446495,0.013701917603611946,0.015074186027050018,0.01366981491446495,0.013701917603611946,0.0
validation,138.0,0.016598684713244438,0.016707289963960648,0.016598684713244438,0.01843675971031189,0.016707289963960648,0.01622018590569496,0.016030186787247658,0.01843675971031189,0.01622018590569496,0.016030186787247658,0.0
all,687.0,0.014326345175504684,0.014157066121697426,0.014326345175504684,0.01574963703751564,0.014157066121697426,0.014182116836309433,0.014169604517519474,0.01574963703751564,0.014182116836309433,0.014169604517519474,0.0
