Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,26.232931032367407,17.56004894739443,13.181038391370642,9.064798782036057,14.999999385665692,10.0,0.0,91.03881653883423
validation,27.949440026011178,18.49833037336633,13.831825271957305,9.511467639596493,14.99763006952755,10.0,0.0,94.78869338045885
all,26.660995087080085,17.784505166742107,13.334446891518024,9.178117227153889,14.999999937921457,10.0,0.0,91.95806431041557
