Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999999942595494,19.999999972770183,14.999999979310434,9.999999992087487,14.96596690871213,10.0,0.0,99.96596679547572
validation,29.999999999572054,19.999999999718433,14.999999999815357,9.9999999996346,14.184472862014387,10.0,0.0,99.18447286075482
all,29.99999997892514,19.999999989311238,14.999999992119523,9.999999995781721,14.986030574748659,10.0,0.0,99.98603053088628
