Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.006189584732055664,0.0023813226725906134,0.010697961784899235,0.006876772735267878,0.17902818322181702
validation,52.0,0.007492576725780964,0.0015253183664754033,0.01531316339969635,0.009335816837847233,0.1710403561592102
all,256.0,0.006454254500567913,0.0033453821670264006,0.011635424569249153,0.008514201268553734,0.17486301064491272
