Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.1842879933469437,-0.5010351871742922,1.6853231998050915,0.004517222261604141,-13.415337001576143,0.006189584732055664,-1.0636214938131161e-05,0.007492576725780964,-4.871189594268799e-05,-0.9876698774630996,0.8360114174057098,False
2,0.7161771631708332,-0.6012888981540706,1.3174660614892548,0.004455275304031139,-13.142993721307493,0.006189584732055664,-1.7494839994469658e-05,0.007492576725780964,-9.379364200867712e-05,-1.2386622672054266,0.8894292158975975,False
3,0.6892596494917776,-0.611406191891315,1.3006658413830925,0.004392601120486564,-13.105548465953154,0.006189584732055664,-3.4291078918613493e-05,0.007492576725780964,-0.00012076245184289292,-0.9831934107457209,0.8349231467168226,False
4,0.3652244362176633,-0.4924609626040739,0.8576853988217372,0.004325908389599884,-13.100880940755209,0.006189584732055664,5.7184814068023115e-05,0.007492576725780964,-8.077575330389664e-06,-0.05781584700288984,0.5229393742143773,False
5,0.23474186425115548,-0.4775702579348695,0.712312122186025,0.004286146713603361,-13.0335573869593,0.006189584732055664,9.773291822057217e-05,0.007492576725780964,4.083261956111528e-05,0.1838069382198031,0.4274468903074283,False
6,0.1323697753981048,-0.3931026774294236,0.5254724528275284,0.004190079630443863,-13.159151264265471,0.006189584732055664,9.869185305433348e-05,0.007492576725780964,1.0590140846034046e-05,0.03863277137979833,0.4846670035373204,False
7,0.006444709558112949,-0.49280163368173674,0.49924634367811915,0.004121831554335122,-13.237564217810537,0.006189584732055664,9.453559323446825e-05,0.007492576725780964,0.00010961179214064032,0.3393560687245208,0.36786750199248275,False
8,-0.03152276137295891,-0.3591415367874445,0.32761877541448553,0.004087469467491496,-13.201005094191608,0.006189584732055664,0.00018733505567070097,0.007492576725780964,0.00013648203457705677,0.3683140137535235,0.3570817635985202,False
9,-0.08837575772229363,-0.45739682573898166,0.36902106801668805,0.0040265355514837245,-13.23866715150721,0.006189584732055664,0.00022810463269706815,0.007492576725780964,9.608268737792969e-05,0.22455021617860096,0.4116132176462083,False
10,-0.09984257466652814,-0.4421415913338755,0.34229901666734736,0.00393729370233475,-13.40051783767401,0.006189584732055664,0.00020968038006685674,0.007492576725780964,-4.974465991836041e-05,-0.10355275150140683,0.5410347875259438,False
