Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,849.0,0.0010404143249616027,0.0003390337515156716,-0.0018392117926850915,0.003584611928090453,0.0032186598982661963,0.002879668725654483,0.002900369931012392,0.002418332966044545,0.0007049856358207762,4.254465935105145e-08,2.0743820641655475e-05,-0.00046129318070597947,0.05433178320527077
validation,213.0,0.00162507442291826,-0.0005303201614879072,-0.0010655004298314452,0.004647398833185434,0.002160254865884781,0.0026905967388302088,0.0025566229596734047,0.004324071109294891,0.0019568237476050854,2.1827052165690475e-08,-0.00013395206769928336,0.0016334963729605079,0.053088292479515076
all,1062.0,0.0011576766846701503,0.00016467180103063583,-0.001684032380580902,0.003797769546508789,0.0030063807498663664,0.0028417473658919334,0.002831426216289401,0.0028005570638924837,0.0009560605394653976,3.8389433854035815e-08,-1.0282755283697043e-05,-4.115178671781905e-05,0.05408237874507904
