Ticker,policy_weight
VOO,0.23628937
IVV,0.004510812
SPY,0.22147937
VTI,0.004510812
QQQ,0.004510812
VEA,0.2388744
VUG,0.004510812
GLD,0.27629194
IEFA,0.004510812
VTV,0.004510812
