Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.99999999999539,19.999999999996163,14.999999999996943,9.99999999999954,14.999988211607619,10.0,0.0,99.99998821159565
validation,30.0,20.0,15.0,10.0,14.443006259492684,10.0,0.0,99.44300625949268
all,29.999999999999304,19.999999999999435,14.99999999999956,9.999999999999925,14.999863052046017,10.0,0.0,99.99986305204425
